net,length_um
_27731_,9.52µm
_27735_,9.52µm
_27787_,9.52µm
_27841_,9.52µm
_27853_,9.52µm
_27945_,9.52µm
_27955_,9.52µm
_28057_,9.52µm
_28116_,9.52µm
_28140_,9.52µm
_28311_,9.52µm
_28467_,9.52µm
exit_value_int\[24\],9.52µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[27\],9.52µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_resp_i\[20\],9.52µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.reg2hw\[241\],9.52µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.u_intr_state.wr_data\[0\],9.52µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.obi_resp_o\[11\],9.52µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.state\[11\],9.52µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.alu.add_cy_r,9.52µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.decode.o_immdec_en\[3\],9.52µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.decode.o_mem_signed,9.52µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.rf_ram_if.wdata1_r\[2\],9.52µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[158\]\[0\],9.52µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[222\]\[1\],9.52µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[267\]\[1\],9.52µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[360\]\[0\],9.52µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[450\]\[0\],9.52µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[534\]\[1\],9.52µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[571\]\[1\],9.52µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[143\]\[0\],9.52µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[497\]\[1\],9.52µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[11\]\[1\],9.52µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[14\]\[22\],9.52µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[20\]\[23\],9.52µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[6\]\[1\],9.52µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.u_uart_txfifo.gen_normal_fifo.storage\[0\],9.52µm
i_core_v_mini_mcu.system_bus_i.gen_demux_xbar\[3\].demux_xbar_i.u_xbar_varlat.gen_inputs\[0\].i_addr_dec_resp_mux.valid_inflight_d,9.52µm
_04960_,9.46µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.buffer\[4\],9.29µm
_22452_,9.24µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[218\]\[1\],9.24µm
_08837_,9.16µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.bufreg.c_r,9.16µm
_02367_,9.11µm
_12292_,9.11µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_counter_sequence_cpu_reset_i.sequence_curr_state\[3\],9.11µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[181\]\[1\],9.11µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[244\]\[1\],9.11µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[50\]\[1\],9.11µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[515\]\[0\],9.11µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[397\]\[0\],9.11µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[39\]\[0\],9.11µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[407\]\[1\],9.11µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[424\]\[1\],9.11µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.u_uart_txfifo.gen_normal_fifo.fifo_rptr\[2\],9.11µm
_00055_,9.06µm
_00808_,9.06µm
_01131_,9.06µm
_01223_,9.06µm
_01746_,9.06µm
_01923_,9.06µm
_02008_,9.06µm
_02337_,9.06µm
_02522_,9.06µm
_02544_,9.06µm
_02766_,9.06µm
_04265_,9.06µm
_04553_,9.06µm
_04582_,9.06µm
_04883_,9.06µm
_04955_,9.06µm
_05861_,9.06µm
_06428_,9.06µm
_06440_,9.06µm
_06498_,9.06µm
_06504_,9.06µm
_06552_,9.06µm
_06715_,9.06µm
_06991_,9.06µm
_07139_,9.06µm
_07577_,9.06µm
_07970_,9.06µm
_08919_,9.06µm
_09611_,9.06µm
_09679_,9.06µm
_10149_,9.06µm
_10214_,9.06µm
_10257_,9.06µm
_10280_,9.06µm
_10497_,9.06µm
_11654_,9.06µm
_11712_,9.06µm
_11797_,9.06µm
_12149_,9.06µm
_13190_,9.06µm
_14528_,9.06µm
_15435_,9.06µm
_15979_,9.06µm
_16086_,9.06µm
_16239_,9.06µm
_16311_,9.06µm
_17096_,9.06µm
_17983_,9.06µm
_18233_,9.06µm
_19201_,9.06µm
_19898_,9.06µm
_20208_,9.06µm
_20272_,9.06µm
_20381_,9.06µm
_20945_,9.06µm
_21367_,9.06µm
_21543_,9.06µm
_21901_,9.06µm
_22116_,9.06µm
_22272_,9.06µm
_22319_,9.06µm
_22664_,9.06µm
_23116_,9.06µm
_23365_,9.06µm
_23601_,9.06µm
_23859_,9.06µm
_23943_,9.06µm
_24021_,9.06µm
_24122_,9.06µm
_25403_,9.06µm
_25933_,9.06µm
_26913_,9.06µm
_27035_,9.06µm
_28155_,9.06µm
_28209_,9.06µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.gen_align.align.ibus_rdt_concat\[14\],9.06µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[459\]\[0\],9.06µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[497\]\[1\],9.06µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[12\]\[1\],9.06µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[188\]\[0\],9.06µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[435\]\[1\],9.06µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[12\]\[19\],9.06µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[25\]\[27\],9.06µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[29\]\[12\],9.06µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[29\]\[16\],9.06µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[6\]\[28\],9.06µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[8\]\[0\],9.06µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[9\]\[20\],9.06µm
_00086_,9.02µm
_00007_,9.01µm
_00168_,9.01µm
_00257_,9.01µm
_00272_,9.01µm
_00379_,9.01µm
_00400_,9.01µm
_00483_,9.01µm
_00519_,9.01µm
_00615_,9.01µm
_00752_,9.01µm
_00813_,9.01µm
_01079_,9.01µm
_01105_,9.01µm
_01186_,9.01µm
_01230_,9.01µm
_01266_,9.01µm
_01287_,9.01µm
_01289_,9.01µm
_01355_,9.01µm
_01398_,9.01µm
_01425_,9.01µm
_01522_,9.01µm
_01661_,9.01µm
_01706_,9.01µm
_01736_,9.01µm
_01808_,9.01µm
_01820_,9.01µm
_01878_,9.01µm
_01952_,9.01µm
_01972_,9.01µm
_01995_,9.01µm
_02129_,9.01µm
_02160_,9.01µm
_02262_,9.01µm
_02322_,9.01µm
_02390_,9.01µm
_02393_,9.01µm
_02405_,9.01µm
_02484_,9.01µm
_02486_,9.01µm
_02523_,9.01µm
_02524_,9.01µm
_02537_,9.01µm
_02588_,9.01µm
_02612_,9.01µm
_02614_,9.01µm
_02627_,9.01µm
_02636_,9.01µm
_02948_,9.01µm
_02995_,9.01µm
_02996_,9.01µm
_03151_,9.01µm
_03160_,9.01µm
_03249_,9.01µm
_03277_,9.01µm
_03408_,9.01µm
_03598_,9.01µm
_03696_,9.01µm
_03724_,9.01µm
_03734_,9.01µm
_03737_,9.01µm
_03761_,9.01µm
_03814_,9.01µm
_03815_,9.01µm
_03820_,9.01µm
_03872_,9.01µm
_03874_,9.01µm
_03897_,9.01µm
_03995_,9.01µm
_04204_,9.01µm
_04233_,9.01µm
_04333_,9.01µm
_04424_,9.01µm
_04430_,9.01µm
_04444_,9.01µm
_04457_,9.01µm
_04572_,9.01µm
_04614_,9.01µm
_04647_,9.01µm
_04772_,9.01µm
_04825_,9.01µm
_04866_,9.01µm
_04870_,9.01µm
_04966_,9.01µm
_04971_,9.01µm
_04982_,9.01µm
_05129_,9.01µm
_05132_,9.01µm
_05136_,9.01µm
_05147_,9.01µm
_05215_,9.01µm
_05322_,9.01µm
_05770_,9.01µm
_05776_,9.01µm
_05786_,9.01µm
_05920_,9.01µm
_06044_,9.01µm
_06119_,9.01µm
_06218_,9.01µm
_06347_,9.01µm
_06421_,9.01µm
_06476_,9.01µm
_06632_,9.01µm
_06717_,9.01µm
_06898_,9.01µm
_06958_,9.01µm
_07097_,9.01µm
_07107_,9.01µm
_07252_,9.01µm
_07409_,9.01µm
_07923_,9.01µm
_07994_,9.01µm
_08010_,9.01µm
_08219_,9.01µm
_08452_,9.01µm
_08793_,9.01µm
_08989_,9.01µm
_08996_,9.01µm
_09059_,9.01µm
_09073_,9.01µm
_09074_,9.01µm
_09469_,9.01µm
_09512_,9.01µm
_09524_,9.01µm
_09577_,9.01µm
_09662_,9.01µm
_09817_,9.01µm
_09858_,9.01µm
_10043_,9.01µm
_10049_,9.01µm
_10426_,9.01µm
_10517_,9.01µm
_10757_,9.01µm
_10865_,9.01µm
_10873_,9.01µm
_11016_,9.01µm
_11105_,9.01µm
_11151_,9.01µm
_11619_,9.01µm
_12163_,9.01µm
_12171_,9.01µm
_12298_,9.01µm
_12642_,9.01µm
_12758_,9.01µm
_12833_,9.01µm
_12948_,9.01µm
_12998_,9.01µm
_13044_,9.01µm
_13281_,9.01µm
_13411_,9.01µm
_13421_,9.01µm
_13556_,9.01µm
_13559_,9.01µm
_13562_,9.01µm
_13684_,9.01µm
_13735_,9.01µm
_13762_,9.01µm
_13861_,9.01µm
_13898_,9.01µm
_14073_,9.01µm
_14140_,9.01µm
_14248_,9.01µm
_14271_,9.01µm
_14812_,9.01µm
_14889_,9.01µm
_15022_,9.01µm
_15093_,9.01µm
_15506_,9.01µm
_15688_,9.01µm
_15848_,9.01µm
_15982_,9.01µm
_16012_,9.01µm
_16151_,9.01µm
_16396_,9.01µm
_16551_,9.01µm
_16580_,9.01µm
_16830_,9.01µm
_16909_,9.01µm
_16910_,9.01µm
_16918_,9.01µm
_16975_,9.01µm
_17092_,9.01µm
_17186_,9.01µm
_17255_,9.01µm
_17348_,9.01µm
_17409_,9.01µm
_17832_,9.01µm
_17912_,9.01µm
_18275_,9.01µm
_18287_,9.01µm
_18673_,9.01µm
_19825_,9.01µm
_19902_,9.01µm
_19916_,9.01µm
_20048_,9.01µm
_20252_,9.01µm
_20323_,9.01µm
_20419_,9.01µm
_20533_,9.01µm
_20674_,9.01µm
_21230_,9.01µm
_21243_,9.01µm
_21439_,9.01µm
_21505_,9.01µm
_21533_,9.01µm
_21654_,9.01µm
_21675_,9.01µm
_21841_,9.01µm
_22085_,9.01µm
_22093_,9.01µm
_22207_,9.01µm
_22422_,9.01µm
_22563_,9.01µm
_22722_,9.01µm
_22748_,9.01µm
_22905_,9.01µm
_23060_,9.01µm
_23111_,9.01µm
_23126_,9.01µm
_23357_,9.01µm
_23542_,9.01µm
_23712_,9.01µm
_23736_,9.01µm
_23802_,9.01µm
_23898_,9.01µm
_24025_,9.01µm
_24082_,9.01µm
_24100_,9.01µm
_24301_,9.01µm
_24306_,9.01µm
_24338_,9.01µm
_24939_,9.01µm
_25459_,9.01µm
_25577_,9.01µm
_25842_,9.01µm
_25991_,9.01µm
_26106_,9.01µm
_26124_,9.01µm
_26294_,9.01µm
_26540_,9.01µm
_26555_,9.01µm
_26581_,9.01µm
_26805_,9.01µm
_26816_,9.01µm
_26976_,9.01µm
_27062_,9.01µm
_27090_,9.01µm
_27132_,9.01µm
_27167_,9.01µm
_27170_,9.01µm
_27240_,9.01µm
_27377_,9.01µm
_27561_,9.01µm
_27677_,9.01µm
_27701_,9.01µm
_28163_,9.01µm
_28258_,9.01µm
_28348_,9.01µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_resp_i\[21\],9.01µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_switch_off_counter_qs\[7\],9.01µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.din_tag\[0\],9.01µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.state\[5\],9.01µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.xfer.count\[0\],9.01µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.xfer.obuffer\[6\],9.01µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[341\]\[1\],9.01µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[35\]\[0\],9.01µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[483\]\[0\],9.01µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[575\]\[0\],9.01µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[78\]\[0\],9.01µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.arbiter.i_wb_cpu_ibus_adr\[16\],9.01µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.arbiter.i_wb_cpu_ibus_adr\[24\],9.01µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[122\]\[1\],9.01µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[143\]\[1\],9.01µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[75\]\[1\],9.01µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[0\]\[18\],9.01µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[19\]\[13\],9.01µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[23\]\[27\],9.01µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[4\]\[22\],9.01µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[6\]\[16\],9.01µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_resp_i\[10\],9.01µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.uart_tx.bit_cnt_q\[1\],9.01µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.uart_tx.sreg_q\[4\],9.01µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.uart_tx.sreg_q\[8\],9.01µm
_00073_,9µm
_00026_,8.96µm
_00061_,8.96µm
_00100_,8.96µm
_00106_,8.96µm
_00160_,8.96µm
_00185_,8.96µm
_00188_,8.96µm
_00234_,8.96µm
_00408_,8.96µm
_00449_,8.96µm
_00522_,8.96µm
_00694_,8.96µm
_00710_,8.96µm
_00740_,8.96µm
_00749_,8.96µm
_00765_,8.96µm
_00775_,8.96µm
_00800_,8.96µm
_00804_,8.96µm
_00918_,8.96µm
_00921_,8.96µm
_00973_,8.96µm
_01022_,8.96µm
_01027_,8.96µm
_01038_,8.96µm
_01064_,8.96µm
_01096_,8.96µm
_01290_,8.96µm
_01296_,8.96µm
_01327_,8.96µm
_01348_,8.96µm
_01376_,8.96µm
_01492_,8.96µm
_01531_,8.96µm
_01532_,8.96µm
_01554_,8.96µm
_01612_,8.96µm
_01697_,8.96µm
_01801_,8.96µm
_02127_,8.96µm
_02145_,8.96µm
_02295_,8.96µm
_02341_,8.96µm
_02487_,8.96µm
_02516_,8.96µm
_02528_,8.96µm
_02717_,8.96µm
_02718_,8.96µm
_02723_,8.96µm
_02763_,8.96µm
_02768_,8.96µm
_02797_,8.96µm
_02819_,8.96µm
_02845_,8.96µm
_02859_,8.96µm
_02885_,8.96µm
_02900_,8.96µm
_02949_,8.96µm
_02963_,8.96µm
_03011_,8.96µm
_03028_,8.96µm
_03043_,8.96µm
_03086_,8.96µm
_03106_,8.96µm
_03110_,8.96µm
_03117_,8.96µm
_03118_,8.96µm
_03120_,8.96µm
_03147_,8.96µm
_03153_,8.96µm
_03159_,8.96µm
_03205_,8.96µm
_03222_,8.96µm
_03234_,8.96µm
_03254_,8.96µm
_03260_,8.96µm
_03267_,8.96µm
_03271_,8.96µm
_03276_,8.96µm
_03287_,8.96µm
_03325_,8.96µm
_03348_,8.96µm
_03375_,8.96µm
_03385_,8.96µm
_03395_,8.96µm
_03396_,8.96µm
_03398_,8.96µm
_03411_,8.96µm
_03505_,8.96µm
_03539_,8.96µm
_03571_,8.96µm
_03585_,8.96µm
_03591_,8.96µm
_03607_,8.96µm
_03628_,8.96µm
_03652_,8.96µm
_03671_,8.96µm
_03756_,8.96µm
_03781_,8.96µm
_03827_,8.96µm
_03828_,8.96µm
_03833_,8.96µm
_03857_,8.96µm
_03870_,8.96µm
_03873_,8.96µm
_03887_,8.96µm
_03895_,8.96µm
_03935_,8.96µm
_03943_,8.96µm
_03962_,8.96µm
_04012_,8.96µm
_04016_,8.96µm
_04021_,8.96µm
_04139_,8.96µm
_04156_,8.96µm
_04230_,8.96µm
_04238_,8.96µm
_04378_,8.96µm
_04485_,8.96µm
_04579_,8.96µm
_04584_,8.96µm
_04613_,8.96µm
_04665_,8.96µm
_04669_,8.96µm
_04670_,8.96µm
_04795_,8.96µm
_04935_,8.96µm
_04973_,8.96µm
_05001_,8.96µm
_05107_,8.96µm
_05192_,8.96µm
_05230_,8.96µm
_05235_,8.96µm
_05277_,8.96µm
_05301_,8.96µm
_05335_,8.96µm
_05454_,8.96µm
_05548_,8.96µm
_05850_,8.96µm
_05894_,8.96µm
_05903_,8.96µm
_06203_,8.96µm
_06254_,8.96µm
_06527_,8.96µm
_07079_,8.96µm
_07605_,8.96µm
_07642_,8.96µm
_07693_,8.96µm
_08223_,8.96µm
_08258_,8.96µm
_08421_,8.96µm
_08931_,8.96µm
_08970_,8.96µm
_09373_,8.96µm
_09864_,8.96µm
_10013_,8.96µm
_10035_,8.96µm
_10117_,8.96µm
_10310_,8.96µm
_10408_,8.96µm
_10714_,8.96µm
_10742_,8.96µm
_10755_,8.96µm
_10763_,8.96µm
_10792_,8.96µm
_10870_,8.96µm
_10880_,8.96µm
_11171_,8.96µm
_11287_,8.96µm
_11328_,8.96µm
_11408_,8.96µm
_11557_,8.96µm
_11584_,8.96µm
_11632_,8.96µm
_11664_,8.96µm
_11666_,8.96µm
_11748_,8.96µm
_11974_,8.96µm
_11988_,8.96µm
_12051_,8.96µm
_12056_,8.96µm
_12080_,8.96µm
_12301_,8.96µm
_12473_,8.96µm
_12516_,8.96µm
_12749_,8.96µm
_12766_,8.96µm
_12956_,8.96µm
_12964_,8.96µm
_12993_,8.96µm
_13102_,8.96µm
_13296_,8.96µm
_13309_,8.96µm
_13416_,8.96µm
_13676_,8.96µm
_13775_,8.96µm
_13874_,8.96µm
_14174_,8.96µm
_14245_,8.96µm
_14311_,8.96µm
_14432_,8.96µm
_14823_,8.96µm
_15349_,8.96µm
_15477_,8.96µm
_15808_,8.96µm
_15818_,8.96µm
_16064_,8.96µm
_16393_,8.96µm
_16475_,8.96µm
_16702_,8.96µm
_16817_,8.96µm
_17076_,8.96µm
_17474_,8.96µm
_17511_,8.96µm
_18121_,8.96µm
_18313_,8.96µm
_18750_,8.96µm
_18776_,8.96µm
_18783_,8.96µm
_18868_,8.96µm
_19120_,8.96µm
_19172_,8.96µm
_19184_,8.96µm
_19243_,8.96µm
_19410_,8.96µm
_19460_,8.96µm
_19680_,8.96µm
_20009_,8.96µm
_20102_,8.96µm
_20237_,8.96µm
_20341_,8.96µm
_20424_,8.96µm
_20440_,8.96µm
_20441_,8.96µm
_20449_,8.96µm
_20553_,8.96µm
_20602_,8.96µm
_20642_,8.96µm
_20653_,8.96µm
_20690_,8.96µm
_20967_,8.96µm
_21036_,8.96µm
_21049_,8.96µm
_21068_,8.96µm
_21169_,8.96µm
_21378_,8.96µm
_21421_,8.96µm
_21455_,8.96µm
_21698_,8.96µm
_21927_,8.96µm
_22088_,8.96µm
_22149_,8.96µm
_22292_,8.96µm
_22312_,8.96µm
_22390_,8.96µm
_22433_,8.96µm
_22678_,8.96µm
_22857_,8.96µm
_22915_,8.96µm
_23294_,8.96µm
_23320_,8.96µm
_23473_,8.96µm
_23832_,8.96µm
_23868_,8.96µm
_23894_,8.96µm
_24087_,8.96µm
_24142_,8.96µm
_24282_,8.96µm
_24288_,8.96µm
_24496_,8.96µm
_24517_,8.96µm
_24720_,8.96µm
_24743_,8.96µm
_25086_,8.96µm
_25206_,8.96µm
_25454_,8.96µm
_25543_,8.96µm
_25550_,8.96µm
_25633_,8.96µm
_25718_,8.96µm
_25819_,8.96µm
_25871_,8.96µm
_26045_,8.96µm
_26377_,8.96µm
_26400_,8.96µm
_26496_,8.96µm
_26526_,8.96µm
_26609_,8.96µm
_26821_,8.96µm
_26824_,8.96µm
_27361_,8.96µm
_27408_,8.96µm
_27483_,8.96µm
_27597_,8.96µm
_27740_,8.96µm
_28030_,8.96µm
_28086_,8.96µm
_28208_,8.96µm
_28270_,8.96µm
_28278_,8.96µm
_28337_,8.96µm
_28359_,8.96µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[49\],8.96µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_resp_i\[30\],8.96µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.soc_ctrl_i.soc_ctrl_reg_top_i.system_frequency_hz_qs\[6\],8.96µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.obi_resp_o\[1\],8.96µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.arbiter.i_wb_cpu_dbus_adr\[8\],8.96µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[360\]\[1\],8.96µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[382\]\[1\],8.96µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.cpu.csr_imm_en,8.96µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.rf_ram_if.rreq_r,8.96µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[147\]\[0\],8.96µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[384\]\[1\],8.96µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[428\]\[1\],8.96µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[12\]\[24\],8.96µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[13\]\[5\],8.96µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[18\]\[4\],8.96µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[26\]\[17\],8.96µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.u_uart_rxfifo.gen_normal_fifo.storage\[14\],8.96µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.u_uart_txfifo.gen_normal_fifo.storage\[9\],8.96µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.uart_tx.sreg_q\[9\],8.96µm
net1927,8.96µm
_04050_,8.9µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[431\]\[1\],8.78µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[287\]\[0\],8.6µm
_01068_,8.55µm
_02286_,8.55µm
_06465_,8.55µm
_06569_,8.55µm
_09538_,8.55µm
_15343_,8.55µm
_22253_,8.55µm
_23339_,8.55µm
_23993_,8.55µm
_27409_,8.55µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[60\],8.55µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[31\],8.55µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.reg_to_counter_cpu_powergate_iso_off_i.counter_curr_state\[0\],8.55µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[25\]\[0\],8.55µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[261\]\[0\],8.55µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[366\]\[1\],8.55µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[387\]\[0\],8.55µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[0\]\[28\],8.55µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[23\]\[7\],8.55µm
_01141_,8.5µm
_02177_,8.5µm
_05848_,8.5µm
_06326_,8.5µm
_06989_,8.5µm
_07931_,8.5µm
_08439_,8.5µm
_08994_,8.5µm
_09043_,8.5µm
_09451_,8.5µm
_09540_,8.5µm
_09854_,8.5µm
_10144_,8.5µm
_10305_,8.5µm
_11253_,8.5µm
_11870_,8.5µm
_12009_,8.5µm
_12461_,8.5µm
_13048_,8.5µm
_13770_,8.5µm
_13790_,8.5µm
_13993_,8.5µm
_14094_,8.5µm
_14104_,8.5µm
_14260_,8.5µm
