net,length_um
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.obi_resp_fifo_i.status_cnt_q\[0\],37.67µm
clknet_leaf_29_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,37.67µm
_05478_,37.62µm
_05722_,37.62µm
_06035_,37.62µm
_06316_,37.62µm
_06404_,37.62µm
_07928_,37.62µm
_08007_,37.62µm
_09171_,37.62µm
_09353_,37.62µm
_10350_,37.62µm
_13996_,37.62µm
_16298_,37.62µm
_16888_,37.62µm
_17903_,37.62µm
_17992_,37.62µm
_18004_,37.62µm
_19980_,37.62µm
_21273_,37.62µm
_22824_,37.62µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[58\],37.62µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_iso_off_counter_qs\[11\],37.62µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[7\]\[19\],37.62µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.rf_ram_if.rtrig1,37.62µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.arbiter.i_wb_cpu_dbus_adr\[26\],37.62µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[313\]\[0\],37.62µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[406\]\[0\],37.62µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[3\]\[7\],37.62µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[65\],37.62µm
_08882_,37.57µm
_09079_,37.57µm
_10035_,37.57µm
_12319_,37.57µm
_12466_,37.57µm
_12933_,37.57µm
_13606_,37.57µm
_14010_,37.57µm
_14373_,37.57µm
_15288_,37.57µm
_16005_,37.57µm
_16815_,37.57µm
_17748_,37.57µm
_20620_,37.57µm
_21044_,37.57µm
_23103_,37.57µm
_25264_,37.57µm
_25376_,37.57µm
_27599_,37.57µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.state\[7\],37.57µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[6\]\[4\],37.57µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[360\]\[1\],37.57µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[294\]\[0\],37.57µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[338\]\[0\],37.57µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[7\]\[14\],37.57µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.u_uart_txfifo.gen_normal_fifo.storage\[3\],37.57µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.uart_tx.sreg_q\[8\],37.57µm
_06022_,37.52µm
_06216_,37.52µm
_06894_,37.52µm
_10115_,37.52µm
_12030_,37.52µm
_12768_,37.52µm
_13834_,37.52µm
_13849_,37.52µm
_15138_,37.52µm
_20336_,37.52µm
_20498_,37.52µm
_20619_,37.52µm
_23510_,37.52µm
_23583_,37.52µm
_24290_,37.52µm
_24518_,37.52µm
_25702_,37.52µm
_25774_,37.52µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[5\]\[24\],37.52µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.rdata\[0\],37.52µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.arbiter.i_wb_cpu_dbus_adr\[27\],37.52µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[286\]\[0\],37.52µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[337\]\[0\],37.52µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[451\]\[0\],37.52µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[507\]\[0\],37.52µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[56\]\[1\],37.52µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[8\]\[26\],37.52µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.hw2reg\[17\],37.52µm
_15017_,37.44µm
_15657_,37.39µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.hw2reg\[5\],37.34µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[324\]\[1\],37.29µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[233\]\[0\],37.29µm
_09689_,37.26µm
_16930_,37.26µm
_17681_,37.24µm
_05568_,37.16µm
_14345_,37.16µm
_16879_,37.16µm
_17597_,37.16µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[258\]\[0\],37.145µm
_09075_,37.11µm
_09419_,37.11µm
_09443_,37.11µm
_09634_,37.11µm
_15272_,37.11µm
_15587_,37.11µm
_15737_,37.11µm
_16310_,37.11µm
_17769_,37.11µm
_18377_,37.11µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.clint_mtime_o\[6\],37.11µm
_05721_,37.06µm
_14363_,37.06µm
_14570_,37.06µm
_14623_,37.06µm
_15323_,37.06µm
_15599_,37.06µm
_17384_,37.06µm
_18363_,37.06µm
_19937_,37.06µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.cpu_powergate_counter_expired_reset_deassert,37.06µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.cpu_subsystem_powergate_iso_n,37.06µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.en_wait_for_intr_qs\[23\],37.06µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.intr_state_qs\[31\],37.06µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.reg2hw\[224\],37.06µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[4\]\[22\],37.06µm
i_core_v_mini_mcu.core_data_req\[12\],37.06µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[145\]\[0\],37.06µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[315\]\[0\],37.06µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[354\]\[1\],37.06µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[24\]\[20\],37.06µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[8\]\[12\],37.06µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[67\],37.06µm
i_core_v_mini_mcu.peripheral_subsystem_i.periph_to_reg_i.r_rdata_d\[7\],37.06µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.rx_timeout_count_q\[23\],37.06µm
_06300_,37.01µm
_06568_,37.01µm
_07656_,37.01µm
_08056_,37.01µm
_08061_,37.01µm
_11159_,37.01µm
_12011_,37.01µm
_12793_,37.01µm
_13207_,37.01µm
_13963_,37.01µm
_15710_,37.01µm
_16597_,37.01µm
_16855_,37.01µm
_17209_,37.01µm
_17404_,37.01µm
_17946_,37.01µm
_20533_,37.01µm
_20994_,37.01µm
_23487_,37.01µm
_23540_,37.01µm
_24486_,37.01µm
_25713_,37.01µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_iso_off_counter_qs\[13\],37.01µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.xfer.flash_io1_do,37.01µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[5\]\[31\],37.01µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.arbiter.i_wb_cpu_dbus_adr\[31\],37.01µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.immdec.gen_immdec_w_eq_1.imm30_25\[1\],37.01µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.cpu.decode.o_rd_mem_en,37.01µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[276\]\[0\],37.01µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[29\]\[22\],37.01µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[4\]\[15\],37.01µm
_04880_,36.96µm
_05631_,36.96µm
_06575_,36.96µm
_07214_,36.96µm
_08040_,36.96µm
_08050_,36.96µm
_08181_,36.96µm
_11208_,36.96µm
_11657_,36.96µm
_12080_,36.96µm
_13376_,36.96µm
_13950_,36.96µm
_14003_,36.96µm
_19193_,36.96µm
_20539_,36.96µm
_23557_,36.96µm
_25724_,36.96µm
_26164_,36.96µm
_26440_,36.96µm
_26441_,36.96µm
_26603_,36.96µm
_28079_,36.96µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[102\]\[1\],36.96µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[113\]\[0\],36.96µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[139\]\[1\],36.96µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[150\]\[1\],36.96µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[349\]\[0\],36.96µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[24\]\[16\],36.96µm
_22432_,36.78µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[267\]\[0\],36.78µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[26\],36.73µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[0\]\[11\],36.73µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[4\]\[3\],36.73µm
_10466_,36.65µm
_16576_,36.65µm
_15229_,36.6µm
_16579_,36.6µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[502\]\[0\],36.6µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[26\]\[21\],36.6µm
_00261_,36.55µm
_09632_,36.55µm
_14563_,36.55µm
_15008_,36.55µm
_15059_,36.55µm
_15336_,36.55µm
_15515_,36.55µm
_17531_,36.55µm
_17750_,36.55µm
_17995_,36.55µm
_23432_,36.55µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.active_hart_cycles_q\[29\],36.55µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.cpu.immdec.gen_immdec_w_eq_1.imm11_7\[4\],36.55µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[22\]\[0\],36.55µm
_05808_,36.5µm
_08034_,36.5µm
_08722_,36.5µm
_11690_,36.5µm
_12435_,36.5µm
_14747_,36.5µm
_15593_,36.5µm
_20764_,36.5µm
_23239_,36.5µm
_23571_,36.5µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[46\]\[1\],36.5µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[295\]\[0\],36.5µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[343\]\[1\],36.5µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[441\]\[0\],36.5µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[1\]\[5\],36.5µm
i_core_v_mini_mcu.peripheral_subsystem_i.periph_to_reg_i.r_rdata_d\[15\],36.5µm
_07213_,36.45µm
_07305_,36.45µm
_07685_,36.45µm
_08035_,36.45µm
_08097_,36.45µm
_08499_,36.45µm
_08762_,36.45µm
_09320_,36.45µm
_09570_,36.45µm
_09726_,36.45µm
_11010_,36.45µm
_11702_,36.45µm
_13000_,36.45µm
_13150_,36.45µm
_13216_,36.45µm
_13430_,36.45µm
_13957_,36.45µm
_14643_,36.45µm
_15261_,36.45µm
_15729_,36.45µm
_17287_,36.45µm
_17820_,36.45µm
_22335_,36.45µm
_23580_,36.45µm
_24969_,36.45µm
_27205_,36.45µm
_27890_,36.45µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_resp_i\[11\],36.45µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_resp_i\[22\],36.45µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.en_wait_for_intr_qs\[2\],36.45µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.soc_ctrl_i.soc_ctrl_reg_top_i.system_frequency_hz_qs\[13\],36.45µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[1\]\[12\],36.45µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[76\]\[1\],36.45µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[200\]\[0\],36.45µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[255\]\[1\],36.45µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[262\]\[0\],36.45µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[450\]\[1\],36.45µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[473\]\[0\],36.45µm
net1256,36.45µm
_05915_,36.4µm
_06100_,36.4µm
_06387_,36.4µm
_07857_,36.4µm
_08113_,36.4µm
_08407_,36.4µm
_08577_,36.4µm
_10051_,36.4µm
_10815_,36.4µm
_11231_,36.4µm
_12876_,36.4µm
_13184_,36.4µm
_15186_,36.4µm
_15465_,36.4µm
_16283_,36.4µm
_17511_,36.4µm
_20761_,36.4µm
_22985_,36.4µm
_25469_,36.4µm
_26019_,36.4µm
_26330_,36.4µm
_27195_,36.4µm
_27803_,36.4µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[7\]\[15\],36.4µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.rf_ram_if.rdata0\[1\],36.4µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[279\]\[0\],36.4µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[8\]\[28\],36.4µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[4\],36.4µm
_26174_,36.22µm
_06753_,36.17µm
_24119_,36.12µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[447\]\[1\],36.12µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[196\]\[1\],36.12µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.state\[6\],36.09µm
_10328_,36.04µm
_15197_,36.04µm
_15536_,36.04µm
_17172_,36.04µm
_18064_,36.04µm
_03737_,35.99µm
_06553_,35.99µm
_13064_,35.99µm
_14634_,35.99µm
_14854_,35.99µm
_15233_,35.99µm
_15243_,35.99µm
_15590_,35.99µm
_16524_,35.99µm
_17097_,35.99µm
_17244_,35.99µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.active_hart_cycles_q\[21\],35.99µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[3\]\[4\],35.99µm
_05518_,35.94µm
_07523_,35.94µm
_08752_,35.94µm
_09641_,35.94µm
_09972_,35.94µm
_14851_,35.94µm
_16431_,35.94µm
_17574_,35.94µm
_23377_,35.94µm
_24176_,35.94µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.ram_0_wait_ack_switch_on_qs,35.94µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.obi_resp_o\[31\],35.94µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.active_hart_cycles_q\[8\],35.94µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[5\]\[1\],35.94µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[228\]\[1\],35.94µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[1\]\[13\],35.94µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[21\]\[4\],35.94µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[22\]\[13\],35.94µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[68\],35.94µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.uart_tx.tick_baud_q,35.94µm
i_core_v_mini_mcu.system_bus_i.system_xbar_i.gen_xbar_NtoM.i_xbar.gen_outputs\[5\].gen_rr_arb_tree.i_rr_arb_tree.gen_arbiter.rr_q\[1\],35.94µm
_07142_,35.89µm
_07526_,35.89µm
_07945_,35.89µm
_08003_,35.89µm
_09341_,35.89µm
_09640_,35.89µm
_09914_,35.89µm
_10023_,35.89µm
_10045_,35.89µm
_10453_,35.89µm
_11567_,35.89µm
_11609_,35.89µm
_12294_,35.89µm
_13100_,35.89µm
_14018_,35.89µm
_14317_,35.89µm
_15067_,35.89µm
_15102_,35.89µm
_17193_,35.89µm
_17341_,35.89µm
_18823_,35.89µm
_21014_,35.89µm
_21466_,35.89µm
_21651_,35.89µm
_22489_,35.89µm
_22787_,35.89µm
_22832_,35.89µm
_22869_,35.89µm
_24022_,35.89µm
_24065_,35.89µm
_24177_,35.89µm
_24729_,35.89µm
_24947_,35.89µm
_25793_,35.89µm
_27424_,35.89µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.clint_mtime_o\[14\],35.89µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[33\],35.89µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.picorv32_resp_i\[5\],35.89µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.rd_addr\[17\],35.89µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[258\]\[1\],35.89µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[342\]\[0\],35.89µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[7\]\[1\],35.89µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.u_uart_rxfifo.gen_normal_fifo.storage\[22\],35.89µm
_03903_,35.84µm
_05651_,35.84µm
_06027_,35.84µm
_06444_,35.84µm
_06773_,35.84µm
_07405_,35.84µm
_07676_,35.84µm
_08299_,35.84µm
_08934_,35.84µm
_10894_,35.84µm
_11178_,35.84µm
_11350_,35.84µm
_11517_,35.84µm
_12711_,35.84µm
_12819_,35.84µm
_13449_,35.84µm
_17002_,35.84µm
_17270_,35.84µm
_20390_,35.84µm
_22306_,35.84µm
_22820_,35.84µm
_24949_,35.84µm
_25480_,35.84µm
_25704_,35.84µm
_25804_,35.84µm
_25930_,35.84µm
_27285_,35.84µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[2\]\[19\],35.84µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[136\]\[1\],35.84µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[390\]\[0\],35.84µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[20\]\[27\],35.84µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.uart_tx.sreg_q\[2\],35.84µm
_09180_,35.66µm
_17697_,35.66µm
_09652_,35.61µm
_14540_,35.48µm
_14543_,35.48µm
_14961_,35.48µm
_16122_,35.48µm
_17275_,35.48µm
_17669_,35.48µm
_17757_,35.48µm
_08877_,35.43µm
_14559_,35.43µm
_14757_,35.43µm
_15189_,35.43µm
_15459_,35.43µm
_20154_,35.43µm
_23402_,35.43µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[73\],35.43µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.global_pointer_qs\[3\],35.43µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[257\]\[0\],35.43µm
_05988_,35.38µm
_06237_,35.38µm
_06429_,35.38µm
_07705_,35.38µm
_08279_,35.38µm
_08617_,35.38µm
_09226_,35.38µm
_10080_,35.38µm
_10319_,35.38µm
_12078_,35.38µm
_12534_,35.38µm
_14141_,35.38µm
_14179_,35.38µm
_14609_,35.38µm
_14978_,35.38µm
_16370_,35.38µm
_16784_,35.38µm
_16960_,35.38µm
_17241_,35.38µm
_17969_,35.38µm
_21039_,35.38µm
_23373_,35.38µm
_23471_,35.38µm
_27706_,35.38µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_switch_on_counter_qs\[6\],35.38µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.xfer.obuffer\[0\],35.38µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.active_hart_cycles_q\[25\],35.38µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[6\]\[14\],35.38µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[520\]\[0\],35.38µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[362\]\[0\],35.38µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[363\]\[1\],35.38µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[1\]\[15\],35.38µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[4\],35.38µm
_05924_,35.33µm
_05948_,35.33µm
_06084_,35.33µm
_07646_,35.33µm
_07933_,35.33µm
_08454_,35.33µm
_09130_,35.33µm
_09937_,35.33µm
_10272_,35.33µm
_10293_,35.33µm
_12054_,35.33µm
_14620_,35.33µm
_14879_,35.33µm
_14984_,35.33µm
_16012_,35.33µm
_16166_,35.33µm
_18073_,35.33µm
_20524_,35.33µm
_20529_,35.33µm
_22968_,35.33µm
_23819_,35.33µm
_24352_,35.33µm
_24714_,35.33µm
_25502_,35.33µm
_27543_,35.33µm
_27905_,35.33µm
_27963_,35.33µm
_28005_,35.33µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[3\],35.33µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.cpu_powergate_counter_expired_reset_assert,35.33µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_counter_sequence_cpu_reset_i.sequence_curr_state\[5\],35.33µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_iso_on_counter_qs\[7\],35.33µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_reset_deassert_counter_qs\[3\],35.33µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.active_hart_cycles_q\[13\],35.33µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[3\]\[27\],35.33µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[3\]\[3\],35.33µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[4\]\[28\],35.33µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[328\]\[1\],35.33µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[334\]\[1\],35.33µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[384\]\[1\],35.33µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.cpu.immdec.gen_immdec_w_eq_1.imm19_12_20\[6\],35.33µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[132\]\[0\],35.33µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[20\]\[0\],35.33µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[257\]\[1\],35.33µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[294\]\[1\],35.33µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[401\]\[0\],35.33µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[12\]\[20\],35.33µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[14\]\[5\],35.33µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.rx_timeout_count_q\[17\],35.33µm
i_core_v_mini_mcu.system_bus_i.system_xbar_i.gen_xbar_NtoM.i_xbar.gen_outputs\[1\].gen_rr_arb_tree.i_rr_arb_tree.gen_arbiter.rr_q\[0\],35.33µm
_04526_,35.28µm
_04894_,35.28µm
_05991_,35.28µm
_07209_,35.28µm
_07237_,35.28µm
_07358_,35.28µm
_08127_,35.28µm
_10933_,35.28µm
_11035_,35.28µm
_11508_,35.28µm
_11709_,35.28µm
_11795_,35.28µm
_11883_,35.28µm
_11943_,35.28µm
_12135_,35.28µm
_12153_,35.28µm
_12869_,35.28µm
_13877_,35.28µm
_14143_,35.28µm
_16367_,35.28µm
_16992_,35.28µm
_17123_,35.28µm
_19070_,35.28µm
_19533_,35.28µm
_20979_,35.28µm
_22171_,35.28µm
_22202_,35.28µm
_22417_,35.28µm
_22700_,35.28µm
_22895_,35.28µm
_23864_,35.28µm
_24688_,35.28µm
_25239_,35.28µm
_25525_,35.28µm
_26001_,35.28µm
_26151_,35.28µm
_26768_,35.28µm
_26818_,35.28µm
_26962_,35.28µm
_27064_,35.28µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.clint_mtime_o\[13\],35.28µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[60\],35.28µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[14\]\[0\],35.28µm
