net,length_um
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[170\]\[1\],12.47µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[224\]\[1\],12.47µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[547\]\[0\],12.47µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[118\]\[1\],12.47µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[372\]\[1\],12.47µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[13\]\[12\],12.47µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[2\]\[8\],12.47µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.u_uart_rxfifo.gen_normal_fifo.fifo_rptr\[2\],12.47µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.u_uart_txfifo.gen_normal_fifo.storage\[17\],12.47µm
_01969_,12.42µm
_02204_,12.42µm
_02286_,12.42µm
_03533_,12.42µm
_05884_,12.42µm
_06422_,12.42µm
_08287_,12.42µm
_08722_,12.42µm
_11425_,12.42µm
_12721_,12.42µm
_12823_,12.42µm
_13323_,12.42µm
_13820_,12.42µm
_16150_,12.42µm
_16196_,12.42µm
_18467_,12.42µm
_18638_,12.42µm
_19169_,12.42µm
_19861_,12.42µm
_19937_,12.42µm
_21219_,12.42µm
_21425_,12.42µm
_22640_,12.42µm
_22955_,12.42µm
_25209_,12.42µm
_26436_,12.42µm
_26840_,12.42µm
_26891_,12.42µm
_27714_,12.42µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.arbiter.i_wb_cpu_dbus_adr\[10\],12.42µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.arbiter.i_wb_cpu_dbus_adr\[25\],12.42µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.ctrl.o_ibus_adr\[11\],12.42µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.decode.o_immdec_en\[1\],12.42µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.rf_ram_if.wen1_r,12.42µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[166\]\[1\],12.42µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[198\]\[0\],12.42µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[252\]\[0\],12.42µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[272\]\[0\],12.42µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[314\]\[0\],12.42µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[367\]\[1\],12.42µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[504\]\[1\],12.42µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[509\]\[1\],12.42µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[51\]\[0\],12.42µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[64\]\[0\],12.42µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[80\]\[1\],12.42µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[107\]\[1\],12.42µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[227\]\[1\],12.42µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[377\]\[0\],12.42µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[386\]\[0\],12.42µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[501\]\[0\],12.42µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[10\]\[6\],12.42µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[12\]\[17\],12.42µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[18\]\[21\],12.42µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[18\]\[28\],12.42µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[28\]\[27\],12.42µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[2\]\[19\],12.42µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[24\],12.42µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.reg2hw\[121\],12.42µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.u_uart_rxfifo.gen_normal_fifo.storage\[30\],12.42µm
_00007_,12.37µm
_00144_,12.37µm
_00292_,12.37µm
_00346_,12.37µm
_00352_,12.37µm
_00518_,12.37µm
_00535_,12.37µm
_00604_,12.37µm
_00790_,12.37µm
_01156_,12.37µm
_01691_,12.37µm
_01996_,12.37µm
_02119_,12.37µm
_02270_,12.37µm
_02310_,12.37µm
_02405_,12.37µm
_02450_,12.37µm
_02487_,12.37µm
_02514_,12.37µm
_02625_,12.37µm
_02812_,12.37µm
_02842_,12.37µm
_03277_,12.37µm
_03315_,12.37µm
_03705_,12.37µm
_03721_,12.37µm
_03887_,12.37µm
_04367_,12.37µm
_04563_,12.37µm
_04569_,12.37µm
_04597_,12.37µm
_04601_,12.37µm
_04609_,12.37µm
_04657_,12.37µm
_04682_,12.37µm
_04698_,12.37µm
_04747_,12.37µm
_04771_,12.37µm
_04779_,12.37µm
_04826_,12.37µm
_04970_,12.37µm
_05163_,12.37µm
_05175_,12.37µm
_05293_,12.37µm
_05652_,12.37µm
_05709_,12.37µm
_06067_,12.37µm
_06240_,12.37µm
_06306_,12.37µm
_06495_,12.37µm
_06796_,12.37µm
_07155_,12.37µm
_07188_,12.37µm
_07240_,12.37µm
_07426_,12.37µm
_07693_,12.37µm
_08081_,12.37µm
_08301_,12.37µm
_08721_,12.37µm
_08726_,12.37µm
_08742_,12.37µm
_09144_,12.37µm
_09195_,12.37µm
_09526_,12.37µm
_09534_,12.37µm
_09790_,12.37µm
_09940_,12.37µm
_10290_,12.37µm
_10343_,12.37µm
_10423_,12.37µm
_10492_,12.37µm
_10506_,12.37µm
_10788_,12.37µm
_10890_,12.37µm
_11061_,12.37µm
_11079_,12.37µm
_11343_,12.37µm
_11557_,12.37µm
_11644_,12.37µm
_11731_,12.37µm
_11747_,12.37µm
_12173_,12.37µm
_12518_,12.37µm
_12546_,12.37µm
_12591_,12.37µm
_12778_,12.37µm
_12847_,12.37µm
_12991_,12.37µm
_13011_,12.37µm
_13037_,12.37µm
_13051_,12.37µm
_13169_,12.37µm
_13173_,12.37µm
_13276_,12.37µm
_13445_,12.37µm
_13454_,12.37µm
_13813_,12.37µm
_13853_,12.37µm
_14084_,12.37µm
_14343_,12.37µm
_14647_,12.37µm
_14803_,12.37µm
_15000_,12.37µm
_15057_,12.37µm
_15112_,12.37µm
_15356_,12.37µm
_15466_,12.37µm
_15542_,12.37µm
_15898_,12.37µm
_15949_,12.37µm
_16365_,12.37µm
_16409_,12.37µm
_16469_,12.37µm
_16592_,12.37µm
_16616_,12.37µm
_16627_,12.37µm
_16691_,12.37µm
_16737_,12.37µm
_16822_,12.37µm
_16857_,12.37µm
_17094_,12.37µm
_17135_,12.37µm
_17246_,12.37µm
_17254_,12.37µm
_17310_,12.37µm
_17381_,12.37µm
_17611_,12.37µm
_17689_,12.37µm
_17896_,12.37µm
_17929_,12.37µm
_18457_,12.37µm
_18677_,12.37µm
_18871_,12.37µm
_19127_,12.37µm
_19241_,12.37µm
_19366_,12.37µm
_19426_,12.37µm
_19591_,12.37µm
_19730_,12.37µm
_19771_,12.37µm
_19813_,12.37µm
_19822_,12.37µm
_20121_,12.37µm
_20305_,12.37µm
_20306_,12.37µm
_20412_,12.37µm
_20474_,12.37µm
_20854_,12.37µm
_20883_,12.37µm
_21106_,12.37µm
_21397_,12.37µm
_21405_,12.37µm
_21539_,12.37µm
_21670_,12.37µm
_21787_,12.37µm
_21948_,12.37µm
_22051_,12.37µm
_22261_,12.37µm
_22353_,12.37µm
_22460_,12.37µm
_22578_,12.37µm
_22750_,12.37µm
_22864_,12.37µm
_22996_,12.37µm
_23206_,12.37µm
_23241_,12.37µm
_23678_,12.37µm
_23704_,12.37µm
_23927_,12.37µm
_23983_,12.37µm
_24080_,12.37µm
_24266_,12.37µm
_24269_,12.37µm
_24271_,12.37µm
_24547_,12.37µm
_25099_,12.37µm
_25152_,12.37µm
_25529_,12.37µm
_26251_,12.37µm
_26922_,12.37µm
_26946_,12.37µm
_27164_,12.37µm
_27360_,12.37µm
_27398_,12.37µm
_27564_,12.37µm
_27823_,12.37µm
_27832_,12.37µm
_27836_,12.37µm
_28124_,12.37µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.xfer.last_fetch,12.37µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.xfer_io0_90,12.37µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_core_wake_o\[1\],12.37µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[3\]\[11\],12.37µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.csr_imm_en,12.37µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.ctrl.i_jal_or_jalr,12.37µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.decode.o_mem_signed,12.37µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.immdec.gen_immdec_w_eq_1.imm19_12_20\[1\],12.37µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.mem_if.signbit,12.37µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[137\]\[0\],12.37µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[184\]\[0\],12.37µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[275\]\[0\],12.37µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[275\]\[1\],12.37µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[292\]\[1\],12.37µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[317\]\[0\],12.37µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[321\]\[0\],12.37µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[370\]\[1\],12.37µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[437\]\[0\],12.37µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[480\]\[0\],12.37µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.cpu.bufreg.c_r,12.37µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.rf_ram_if.wdata0_r\[0\],12.37µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[323\]\[0\],12.37µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[473\]\[1\],12.37µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[12\]\[16\],12.37µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[15\]\[11\],12.37µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[18\]\[17\],12.37µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[20\]\[2\],12.37µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[31\]\[31\],12.37µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[5\]\[8\],12.37µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[37\],12.37µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[35\],12.37µm
_00068_,12.32µm
_00122_,12.32µm
_00221_,12.32µm
_00369_,12.32µm
_00466_,12.32µm
_00568_,12.32µm
_00618_,12.32µm
_00730_,12.32µm
_00748_,12.32µm
_00776_,12.32µm
_01168_,12.32µm
_01396_,12.32µm
_01451_,12.32µm
_01612_,12.32µm
_01631_,12.32µm
_01749_,12.32µm
_02040_,12.32µm
_02083_,12.32µm
_02109_,12.32µm
_02371_,12.32µm
_02384_,12.32µm
_02971_,12.32µm
_02997_,12.32µm
_03041_,12.32µm
_03187_,12.32µm
_03288_,12.32µm
_03635_,12.32µm
_03678_,12.32µm
_03719_,12.32µm
_03788_,12.32µm
_03822_,12.32µm
_04132_,12.32µm
_04299_,12.32µm
_04406_,12.32µm
_04700_,12.32µm
_04847_,12.32µm
_04860_,12.32µm
_04959_,12.32µm
_04963_,12.32µm
_04965_,12.32µm
_05013_,12.32µm
_05197_,12.32µm
_05211_,12.32µm
_05241_,12.32µm
_05279_,12.32µm
_05370_,12.32µm
_05509_,12.32µm
_05664_,12.32µm
_05686_,12.32µm
_05736_,12.32µm
_05824_,12.32µm
_05960_,12.32µm
_05971_,12.32µm
_06198_,12.32µm
_06226_,12.32µm
_06272_,12.32µm
_06361_,12.32µm
_06882_,12.32µm
_06905_,12.32µm
_06930_,12.32µm
_07066_,12.32µm
_07419_,12.32µm
_07456_,12.32µm
_08131_,12.32µm
_08197_,12.32µm
_08400_,12.32µm
_08426_,12.32µm
_08983_,12.32µm
_09183_,12.32µm
_09280_,12.32µm
_09810_,12.32µm
_10781_,12.32µm
_10828_,12.32µm
_10911_,12.32µm
_11031_,12.32µm
_11045_,12.32µm
_11165_,12.32µm
_11169_,12.32µm
_11518_,12.32µm
_11594_,12.32µm
_11642_,12.32µm
_11700_,12.32µm
_11950_,12.32µm
_12005_,12.32µm
_12044_,12.32µm
_12117_,12.32µm
_12157_,12.32µm
_12366_,12.32µm
_12498_,12.32µm
_12578_,12.32µm
_12652_,12.32µm
_12951_,12.32µm
_13080_,12.32µm
_13274_,12.32µm
_13318_,12.32µm
_14044_,12.32µm
_14112_,12.32µm
_14295_,12.32µm
_14332_,12.32µm
_14690_,12.32µm
_14842_,12.32µm
_15285_,12.32µm
_15318_,12.32µm
_15422_,12.32µm
_15455_,12.32µm
_15552_,12.32µm
_15857_,12.32µm
_16019_,12.32µm
_16069_,12.32µm
_16129_,12.32µm
_16158_,12.32µm
_16255_,12.32µm
_16391_,12.32µm
_16794_,12.32µm
_16941_,12.32µm
_16962_,12.32µm
_17050_,12.32µm
_17125_,12.32µm
_17214_,12.32µm
_17428_,12.32µm
_17469_,12.32µm
_17536_,12.32µm
_18642_,12.32µm
_18670_,12.32µm
_18962_,12.32µm
_18964_,12.32µm
_19181_,12.32µm
_19498_,12.32µm
_19553_,12.32µm
_19555_,12.32µm
_19565_,12.32µm
_19582_,12.32µm
_19639_,12.32µm
_19664_,12.32µm
_19702_,12.32µm
_19817_,12.32µm
_19860_,12.32µm
_19893_,12.32µm
_20080_,12.32µm
_20232_,12.32µm
_20909_,12.32µm
_20984_,12.32µm
_21182_,12.32µm
_21345_,12.32µm
_21551_,12.32µm
_21647_,12.32µm
_21924_,12.32µm
_22015_,12.32µm
_22127_,12.32µm
_22288_,12.32µm
_22344_,12.32µm
_22402_,12.32µm
_22630_,12.32µm
_22691_,12.32µm
_22748_,12.32µm
_22952_,12.32µm
_23133_,12.32µm
_23617_,12.32µm
_23624_,12.32µm
_23774_,12.32µm
_23791_,12.32µm
_23893_,12.32µm
_24279_,12.32µm
_24397_,12.32µm
_24449_,12.32µm
_24450_,12.32µm
_24655_,12.32µm
_24681_,12.32µm
_24806_,12.32µm
_25185_,12.32µm
_25615_,12.32µm
_25688_,12.32µm
_25717_,12.32µm
_25885_,12.32µm
_26084_,12.32µm
_26376_,12.32µm
_26389_,12.32µm
_26469_,12.32µm
_26776_,12.32µm
_27042_,12.32µm
_27063_,12.32µm
_27098_,12.32µm
_27187_,12.32µm
_27450_,12.32µm
_27554_,12.32µm
_27737_,12.32µm
_27974_,12.32µm
net1911,12.32µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.clint_mtime_o\[1\],12.32µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.periph_to_reg_i.r_rdata_d\[6\],12.32µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.soc_ctrl_i.soc_ctrl_reg_top_i.system_frequency_hz_qs\[23\],12.32µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.state\[3\],12.32µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.state\[8\],12.32µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.xfer.fetch,12.32µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.cpi_est_q\[55\],12.32µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.ctrl.i_jump,12.32µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.immdec.gen_immdec_w_eq_1.imm30_25\[0\],12.32µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[497\]\[0\],12.32µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[523\]\[0\],12.32µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[92\]\[0\],12.32µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[98\]\[1\],12.32µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[143\]\[0\],12.32µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[244\]\[0\],12.32µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[341\]\[0\],12.32µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[57\]\[0\],12.32µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[12\]\[30\],12.32µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[27\]\[18\],12.32µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[4\]\[2\],12.32µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.uart_tx.sreg_q\[7\],12.32µm
net295,12.32µm
net1792,12.32µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[302\]\[0\],12.14µm
_08978_,11.96µm
_06297_,11.91µm
_06635_,11.91µm
_09152_,11.91µm
_14369_,11.91µm
_22676_,11.91µm
_23074_,11.91µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_iso_off_counter_qs\[7\],11.91µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[177\]\[1\],11.91µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[379\]\[1\],11.91µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[88\]\[0\],11.91µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[13\]\[10\],11.91µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[2\]\[16\],11.91µm
_03975_,11.86µm
_05431_,11.86µm
_06078_,11.86µm
_06210_,11.86µm
_06375_,11.86µm
_06437_,11.86µm
_07610_,11.86µm
_07645_,11.86µm
_08067_,11.86µm
_08474_,11.86µm
_09216_,11.86µm
_10440_,11.86µm
_12009_,11.86µm
_12992_,11.86µm
_13594_,11.86µm
_13756_,11.86µm
_15613_,11.86µm
_16073_,11.86µm
_16687_,11.86µm
_19285_,11.86µm
_19440_,11.86µm
_19769_,11.86µm
_19971_,11.86µm
_20036_,11.86µm
_21461_,11.86µm
_21503_,11.86µm
_22596_,11.86µm
_22811_,11.86µm
_22974_,11.86µm
_23053_,11.86µm
_23083_,11.86µm
_23258_,11.86µm
_23321_,11.86µm
_23651_,11.86µm
_23759_,11.86µm
_23838_,11.86µm
_23881_,11.86µm
_25270_,11.86µm
_25443_,11.86µm
_26515_,11.86µm
_27532_,11.86µm
_27577_,11.86µm
_27937_,11.86µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_sequence_ram_0_iso_i.sequence_curr_state\[1\],11.86µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.din_data\[5\],11.86µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.xfer.xfer_tag\[2\],11.86µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.arbiter.i_wb_cpu_dbus_adr\[19\],11.86µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.gen_align.align.ibus_rdt_concat\[10\],11.86µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[226\]\[0\],11.86µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[371\]\[1\],11.86µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[406\]\[0\],11.86µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[511\]\[0\],11.86µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[533\]\[1\],11.86µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[544\]\[1\],11.86µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[91\]\[0\],11.86µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[99\]\[0\],11.86µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[14\]\[0\],11.86µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[232\]\[0\],11.86µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[274\]\[1\],11.86µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[292\]\[0\],11.86µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[15\]\[19\],11.86µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[18\]\[23\],11.86µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[18\]\[2\],11.86µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[26\]\[26\],11.86µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[27\]\[26\],11.86µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[3\]\[15\],11.86µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[4\]\[28\],11.86µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[6\]\[4\],11.86µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.u_uart_rxfifo.gen_normal_fifo.storage\[5\],11.86µm
_00196_,11.81µm
_00205_,11.81µm
_00305_,11.81µm
_00319_,11.81µm
_00423_,11.81µm
_00448_,11.81µm
_00477_,11.81µm
_00533_,11.81µm
_00552_,11.81µm
_00557_,11.81µm
_00570_,11.81µm
_00574_,11.81µm
_00591_,11.81µm
_00718_,11.81µm
_00724_,11.81µm
_00884_,11.81µm
_01109_,11.81µm
_01153_,11.81µm
_01349_,11.81µm
_01469_,11.81µm
_01597_,11.81µm
_01717_,11.81µm
_01769_,11.81µm
_01801_,11.81µm
_01826_,11.81µm
_01883_,11.81µm
_01971_,11.81µm
_02022_,11.81µm
_02051_,11.81µm
_02205_,11.81µm
_02229_,11.81µm
_02359_,11.81µm
_02369_,11.81µm
_02543_,11.81µm
_02581_,11.81µm
_02610_,11.81µm
_02620_,11.81µm
_02624_,11.81µm
_02999_,11.81µm
_03067_,11.81µm
_03402_,11.81µm
_03535_,11.81µm
_03673_,11.81µm
_03770_,11.81µm
_04013_,11.81µm
_04045_,11.81µm
_04170_,11.81µm
_04175_,11.81µm
_04476_,11.81µm
_04511_,11.81µm
_04594_,11.81µm
_04863_,11.81µm
_04919_,11.81µm
_05025_,11.81µm
_05126_,11.81µm
_05128_,11.81µm
_05162_,11.81µm
_05251_,11.81µm
_05312_,11.81µm
_05421_,11.81µm
_05448_,11.81µm
_05476_,11.81µm
_05705_,11.81µm
_05817_,11.81µm
_06089_,11.81µm
_06128_,11.81µm
_06463_,11.81µm
_06507_,11.81µm
_06552_,11.81µm
_06564_,11.81µm
_06632_,11.81µm
_06680_,11.81µm
_07015_,11.81µm
_07414_,11.81µm
_07533_,11.81µm
_07568_,11.81µm
_07750_,11.81µm
_07765_,11.81µm
_07854_,11.81µm
_07921_,11.81µm
_07941_,11.81µm
_08012_,11.81µm
_08089_,11.81µm
_08427_,11.81µm
_08445_,11.81µm
_08802_,11.81µm
_08915_,11.81µm
_08966_,11.81µm
_09350_,11.81µm
_09370_,11.81µm
_09426_,11.81µm
_09870_,11.81µm
_09930_,11.81µm
_10221_,11.81µm
_10222_,11.81µm
_10395_,11.81µm
_10437_,11.81µm
_10726_,11.81µm
_10789_,11.81µm
_10803_,11.81µm
_10977_,11.81µm
_11004_,11.81µm
_11080_,11.81µm
_11443_,11.81µm
_11519_,11.81µm
_11646_,11.81µm
_11741_,11.81µm
_11829_,11.81µm
_11916_,11.81µm
_11976_,11.81µm
_12066_,11.81µm
_12217_,11.81µm
_12732_,11.81µm
_12813_,11.81µm
_13066_,11.81µm
_13175_,11.81µm
_13357_,11.81µm
_13584_,11.81µm
_14135_,11.81µm
_14739_,11.81µm
_14818_,11.81µm
_14830_,11.81µm
_14949_,11.81µm
_15155_,11.81µm
_15526_,11.81µm
_15887_,11.81µm
_15907_,11.81µm
_16028_,11.81µm
_16060_,11.81µm
_16306_,11.81µm
_16438_,11.81µm
_16460_,11.81µm
_16529_,11.81µm
_16751_,11.81µm
_17070_,11.81µm
_17204_,11.81µm
_17228_,11.81µm
_17304_,11.81µm
_17348_,11.81µm
_17369_,11.81µm
_17576_,11.81µm
_17765_,11.81µm
_17923_,11.81µm
_18025_,11.81µm
_18360_,11.81µm
_18531_,11.81µm
_18542_,11.81µm
_18568_,11.81µm
_18678_,11.81µm
