net,length_um
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[177\]\[0\],54.32µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[14\]\[7\],54.32µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_counter_sequence_cpu_reset_i.start_off_sequence_i,54.09µm
_12296_,54.06µm
_24298_,54.04µm
_18020_,54.01µm
_22159_,53.96µm
_09421_,53.91µm
_21477_,53.91µm
_22250_,53.91µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[90\],53.91µm
_05441_,53.86µm
_06960_,53.86µm
_08488_,53.86µm
_11617_,53.86µm
_13096_,53.86µm
_16784_,53.86µm
_27155_,53.86µm
_27250_,53.86µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.global_pointer_qs\[1\],53.86µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.cpi_est_q\[49\],53.86µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[176\]\[1\],53.86µm
_06333_,53.81µm
_07983_,53.81µm
_08237_,53.81µm
_08856_,53.81µm
_09650_,53.81µm
_11134_,53.81µm
_16157_,53.81µm
_22824_,53.81µm
_24657_,53.81µm
_25254_,53.81µm
_25748_,53.81µm
_26045_,53.81µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[29\],53.81µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.soc_ctrl_i.soc_ctrl_reg_top_i.system_frequency_hz_qs\[30\],53.81µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.rd_addr\[14\],53.81µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[182\]\[0\],53.81µm
i_core_v_mini_mcu.peripheral_subsystem_i.periph_to_reg_i.r_rdata_d\[6\],53.81µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.uart_tx.sreg_q\[9\],53.81µm
_05531_,53.76µm
_06114_,53.76µm
_07236_,53.76µm
_07557_,53.76µm
_07993_,53.76µm
_12309_,53.76µm
_12876_,53.76µm
_14028_,53.76µm
_25029_,53.76µm
_25842_,53.76µm
_25863_,53.76µm
_25930_,53.76µm
_27626_,53.76µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[15\]\[4\],53.76µm
clknet_leaf_60_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,53.76µm
_15044_,53.6µm
_16841_,53.48µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[4\]\[10\],53.48µm
_09688_,53.45µm
_09649_,53.4µm
_10200_,53.4µm
_17957_,53.4µm
i_core_v_mini_mcu.core_data_req\[26\],53.4µm
clknet_leaf_10_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,53.4µm
_09419_,53.35µm
i_core_v_mini_mcu.core_data_req\[22\],53.35µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.reg2hw\[77\],53.35µm
_07380_,53.3µm
_08651_,53.3µm
_08870_,53.3µm
_09483_,53.3µm
_16505_,53.3µm
_17471_,53.3µm
_18124_,53.3µm
_20788_,53.3µm
_21363_,53.3µm
_21523_,53.3µm
_21914_,53.3µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_switch_off_counter_qs\[15\],53.3µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.ctrl.o_ibus_adr\[24\],53.3µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[30\]\[2\],53.3µm
clknet_leaf_7_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,53.3µm
_06814_,53.25µm
_07425_,53.25µm
_11359_,53.25µm
_12736_,53.25µm
_16499_,53.25µm
_20593_,53.25µm
_24499_,53.25µm
_27964_,53.25µm
exit_value_int\[14\],53.25µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[12\],53.25µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.reg2hw\[234\],53.25µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[23\]\[0\],53.25µm
net1062,53.25µm
net1121,53.25µm
_07417_,53.2µm
_26103_,53.2µm
_27341_,53.2µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[5\]\[10\],53.2µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[322\]\[1\],53.2µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[26\]\[0\],53.2µm
_23301_,52.84µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_iso_off_counter_qs\[3\],52.84µm
_06757_,52.79µm
_15305_,52.79µm
_07778_,52.74µm
_08794_,52.74µm
_09466_,52.74µm
_10466_,52.74µm
_14318_,52.74µm
_15017_,52.74µm
_15202_,52.74µm
_16263_,52.74µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_reset_assert_counter_qs\[7\],52.74µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.reg2hw\[239\],52.74µm
i_core_v_mini_mcu.core_data_req\[4\],52.74µm
clknet_leaf_72_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,52.74µm
_06271_,52.69µm
_06829_,52.69µm
_07601_,52.69µm
_08444_,52.69µm
_09306_,52.69µm
_15780_,52.69µm
_16397_,52.69µm
_17239_,52.69µm
_18029_,52.69µm
_23261_,52.69µm
_24421_,52.69µm
_24534_,52.69µm
_25010_,52.69µm
_25561_,52.69µm
_25581_,52.69µm
_26100_,52.69µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[56\],52.69µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.wake_mask_q\[1\],52.69µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[138\]\[0\],52.69µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[509\]\[0\],52.69µm
_10006_,52.64µm
_11039_,52.64µm
_14188_,52.64µm
_14401_,52.64µm
_20460_,52.64µm
_24496_,52.64µm
_25136_,52.64µm
_26542_,52.64µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[28\],52.64µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.obi_resp_o\[7\],52.64µm
_05437_,52.38µm
_15504_,52.33µm
_08680_,52.28µm
_15811_,52.28µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.clint_mtime_o\[14\],52.28µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[15\]\[29\],52.28µm
_09155_,52.23µm
_14596_,52.23µm
_15521_,52.23µm
_16030_,52.23µm
_17975_,52.23µm
_18095_,52.23µm
_18184_,52.23µm
_21659_,52.23µm
_23322_,52.23µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[122\],52.23µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.buffer\[10\],52.23µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.xfer.xfer_dspi,52.23µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[126\]\[0\],52.23µm
_05506_,52.18µm
_06594_,52.18µm
_06612_,52.18µm
_08557_,52.18µm
_08728_,52.18µm
_13812_,52.18µm
_15397_,52.18µm
_15486_,52.18µm
_15674_,52.18µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.en_wait_for_intr_qs\[30\],52.18µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.addr_buf\[3\],52.18µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.buffer\[22\],52.18µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[202\]\[0\],52.18µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[15\]\[27\],52.18µm
i_core_v_mini_mcu.peripheral_slave_resp\[20\],52.18µm
_05276_,52.13µm
_07870_,52.13µm
_08058_,52.13µm
_09296_,52.13µm
_11745_,52.13µm
_13197_,52.13µm
_14325_,52.13µm
_15020_,52.13µm
_21060_,52.13µm
_21541_,52.13µm
_23167_,52.13µm
_24195_,52.13µm
_24572_,52.13µm
_24789_,52.13µm
_25705_,52.13µm
_27062_,52.13µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[4\]\[11\],52.13µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[347\]\[1\],52.13µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[479\]\[1\],52.13µm
_05786_,52.08µm
_09271_,52.08µm
_11272_,52.08µm
_11487_,52.08µm
_12436_,52.08µm
_20373_,52.08µm
_21493_,52.08µm
_25107_,52.08µm
_26819_,52.08µm
_26931_,52.08µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.reg2hw\[237\],52.08µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.cpu.decode.o_rd_alu_en,52.08µm
_17823_,52µm
_27219_,51.8µm
_17872_,51.77µm
_16092_,51.72µm
_17527_,51.72µm
_23531_,51.7µm
_06513_,51.67µm
_16886_,51.67µm
_17743_,51.67µm
_22637_,51.67µm
_23979_,51.67µm
i_core_v_mini_mcu.core_data_req\[23\],51.67µm
clknet_leaf_45_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,51.67µm
_09748_,51.62µm
_16304_,51.62µm
_16354_,51.62µm
_17143_,51.62µm
_17894_,51.62µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[3\]\[17\],51.62µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.cpu.decode.o_immdec_ctrl\[0\],51.62µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[103\]\[0\],51.62µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.reg2hw\[25\],51.62µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.rx_timeout_count_q\[18\],51.62µm
_06962_,51.57µm
_09709_,51.57µm
_13294_,51.57µm
_14823_,51.57µm
_21522_,51.57µm
_22134_,51.57µm
_22464_,51.57µm
_24525_,51.57µm
_25669_,51.57µm
_26071_,51.57µm
_28058_,51.57µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.clint_mtime_o\[23\],51.57µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[15\]\[1\],51.57µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[74\]\[1\],51.57µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[372\]\[1\],51.57µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[26\]\[26\],51.57µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[29\]\[4\],51.57µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.rx_sync,51.57µm
_05967_,51.52µm
_06975_,51.52µm
_08644_,51.52µm
_09359_,51.52µm
_09919_,51.52µm
_10897_,51.52µm
_14275_,51.52µm
_22760_,51.52µm
_23892_,51.52µm
_25860_,51.52µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[6\]\[3\],51.52µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_state_q,51.52µm
i_core_v_mini_mcu.peripheral_subsystem_i.periph_to_reg_i.r_rdata_d\[19\],51.52µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.hw2reg\[13\],51.34µm
net1213,51.26µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[81\],51.21µm
_06741_,51.16µm
_18048_,51.16µm
_21730_,51.16µm
_03733_,51.11µm
_07989_,51.11µm
_09652_,51.11µm
_09701_,51.11µm
_21916_,51.11µm
_25451_,51.11µm
_27379_,51.11µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[501\]\[1\],51.11µm
net1220,51.11µm
_05599_,51.06µm
_08692_,51.06µm
_09157_,51.06µm
_11816_,51.06µm
_16963_,51.06µm
_16966_,51.06µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[59\],51.06µm
_07062_,51.01µm
_07361_,51.01µm
_08530_,51.01µm
_09875_,51.01µm
_14150_,51.01µm
_15138_,51.01µm
_16678_,51.01µm
_23121_,51.01µm
_25435_,51.01µm
_26817_,51.01µm
_27123_,51.01µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.monitor_power_gate_periph_qs\[1\],51.01µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.picorv32_resp_i\[4\],51.01µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[0\]\[30\],51.01µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[4\]\[29\],51.01µm
i_core_v_mini_mcu.core_data_req\[10\],51.01µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[413\]\[0\],51.01µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[458\]\[0\],51.01µm
i_core_v_mini_mcu.peripheral_slave_resp\[26\],51.01µm
i_core_v_mini_mcu.peripheral_subsystem_i.periph_to_reg_i.r_rdata_d\[2\],51.01µm
_06883_,50.96µm
_08256_,50.96µm
_08657_,50.96µm
_08988_,50.96µm
_09887_,50.96µm
_13087_,50.96µm
_13762_,50.96µm
_20667_,50.96µm
_21106_,50.96µm
_25730_,50.96µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.global_pointer_qs\[10\],50.96µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[415\]\[0\],50.96µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[51\]\[0\],50.96µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[12\]\[15\],50.96µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[185\]\[1\],50.68µm
_16076_,50.65µm
_05416_,50.6µm
_16027_,50.6µm
_21484_,50.6µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.ctrl.o_ibus_adr\[25\],50.6µm
_09547_,50.55µm
_15694_,50.55µm
_15747_,50.55µm
_16787_,50.55µm
_17558_,50.55µm
clknet_leaf_66_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,50.55µm
_07883_,50.52µm
_09738_,50.5µm
_14289_,50.5µm
_15142_,50.5µm
_16475_,50.5µm
_16487_,50.5µm
_17396_,50.5µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.en_wait_for_intr_qs\[9\],50.5µm
i_core_v_mini_mcu.core_data_req\[16\],50.5µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.ctrl.o_ibus_adr\[5\],50.5µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.rf_ram_if.wdata1_r\[1\],50.5µm
_06682_,50.45µm
_07570_,50.45µm
_08042_,50.45µm
_09023_,50.45µm
_09566_,50.45µm
_10411_,50.45µm
_11099_,50.45µm
_11191_,50.45µm
_11614_,50.45µm
_17065_,50.45µm
_17071_,50.45µm
_17982_,50.45µm
_20386_,50.45µm
_21253_,50.45µm
_22010_,50.45µm
_24986_,50.45µm
_26287_,50.45µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.soc_ctrl_i.soc_ctrl_reg_top_i.system_frequency_hz_qs\[7\],50.45µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.rd_addr\[8\],50.45µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[478\]\[0\],50.45µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[7\]\[16\],50.45µm
_05675_,50.4µm
_06014_,50.4µm
_08055_,50.4µm
_09810_,50.4µm
_25674_,50.4µm
_25980_,50.4µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.config_do\[2\],50.4µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[7\]\[27\],50.4µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[505\]\[0\],50.4µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.cpu.state.init_done,50.4µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[29\]\[3\],50.4µm
_15168_,50.04µm
_15391_,50.04µm
_09240_,49.99µm
_16476_,49.99µm
_17443_,49.99µm
_17453_,49.99µm
_17986_,49.99µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[75\],49.99µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[64\],49.99µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.reg2hw\[230\],49.99µm
i_core_v_mini_mcu.core_data_req\[15\],49.99µm
_09599_,49.94µm
_13189_,49.94µm
_13596_,49.94µm
_15565_,49.94µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[17\]\[1\],49.94µm
clknet_leaf_20_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,49.94µm
_06569_,49.89µm
_07219_,49.89µm
_08927_,49.89µm
_12226_,49.89µm
_13843_,49.89µm
_15090_,49.89µm
_16980_,49.89µm
_21782_,49.89µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.clint_mtime_o\[46\],49.89µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[45\],49.89µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.soc_ctrl_i.reg2hw\[30\],49.89µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.rd_addr\[6\],49.89µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.cond_branch,49.89µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.csr_mie_en,49.89µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[206\]\[0\],49.89µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[462\]\[0\],49.89µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[11\]\[29\],49.89µm
_03993_,49.84µm
_07134_,49.84µm
_08764_,49.84µm
_09021_,49.84µm
_09812_,49.84µm
_10849_,49.84µm
_11533_,49.84µm
_13535_,49.84µm
_13652_,49.84µm
_14273_,49.84µm
_18160_,49.84µm
_20441_,49.84µm
_21282_,49.84µm
_22990_,49.84µm
_24593_,49.84µm
_25212_,49.84µm
_26775_,49.84µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[39\]\[0\],49.84µm
i_core_v_mini_mcu.peripheral_slave_resp\[28\],49.84µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.reg2hw\[115\],49.84µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.uart_rx.sreg_q\[5\],49.84µm
_18162_,49.78µm
_14867_,49.58µm
_06324_,49.48µm
_17037_,49.48µm
_17203_,49.48µm
_17666_,49.48µm
i_core_v_mini_mcu.ao_peripheral_slave_resp\[25\],49.48µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.clint_mtime_o\[32\],49.48µm
_05472_,49.43µm
_09388_,49.43µm
_15760_,49.43µm
_16556_,49.43µm
_22742_,49.43µm
clknet_leaf_30_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,49.43µm
_05680_,49.38µm
_08083_,49.38µm
_16180_,49.38µm
_23939_,49.38µm
net998,49.38µm
_05527_,49.33µm
_08233_,49.33µm
_09004_,49.33µm
_10522_,49.33µm
_11893_,49.33µm
_15343_,49.33µm
_16540_,49.33µm
_21724_,49.33µm
_22840_,49.33µm
_23014_,49.33µm
_23850_,49.33µm
_26343_,49.33µm
_26642_,49.33µm
_26932_,49.33µm
_27620_,49.33µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.obi_req_fifo_i.status_cnt_q\[0\],49.33µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[313\]\[1\],49.33µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[8\]\[1\],49.33µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_resp_i\[2\],49.33µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.u_uart_txfifo.gen_normal_fifo.storage\[3\],49.33µm
_07072_,49.28µm
_10606_,49.28µm
_14044_,49.28µm
_20497_,49.28µm
_21379_,49.28µm
_22285_,49.28µm
_23488_,49.28µm
_23953_,49.28µm
_24200_,49.28µm
_24402_,49.28µm
_24508_,49.28µm
_25248_,49.28µm
_25830_,49.28µm
_26000_,49.28µm
_26231_,49.28µm
_27352_,49.28µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req_q\[22\],49.28µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[27\]\[1\],49.28µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.hw2reg\[0\],49.28µm
_06623_,49.1µm
_15117_,49.02µm
_16918_,49.02µm
clknet_leaf_71_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,49.02µm
_23622_,48.93µm
_10092_,48.92µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.en_wait_for_intr_qs\[1\],48.92µm
_09640_,48.87µm
_09734_,48.87µm
_10543_,48.87µm
_17446_,48.87µm
_17464_,48.87µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.en_wait_for_intr_qs\[29\],48.87µm
i_core_v_mini_mcu.core_data_req\[13\],48.87µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[120\]\[0\],48.87µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.uart_rx.sreg_q\[3\],48.87µm
i_core_v_mini_mcu.system_bus_i.system_xbar_i.gen_xbar_NtoM.i_xbar.gen_outputs\[3\].gen_rr_arb_tree.i_rr_arb_tree.gen_arbiter.rr_q\[1\],48.87µm
_16230_,48.82µm
_17434_,48.82µm
_17829_,48.82µm
_18903_,48.82µm
_22862_,48.82µm
_23990_,48.82µm
_26024_,48.82µm
_27814_,48.82µm
_28081_,48.82µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.clint_mtime_o\[56\],48.82µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[15\],48.82µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[502\]\[0\],48.82µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[1\]\[9\],48.82µm
i_core_v_mini_mcu.peripheral_subsystem_i.periph_to_reg_i.r_rdata_d\[30\],48.82µm
_08861_,48.77µm
_09326_,48.77µm
_09648_,48.77µm
_10369_,48.77µm
_11061_,48.77µm
_13207_,48.77µm
_17732_,48.77µm
_20929_,48.77µm
_22157_,48.77µm
_22303_,48.77µm
_22317_,48.77µm
_24797_,48.77µm
_25446_,48.77µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[10\],48.77µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[95\],48.77µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[96\],48.77µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[49\],48.77µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.soc_ctrl_i.reg2hw\[3\],48.77µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.obi_resp_o\[21\],48.77µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.dout_tag\[1\],48.77µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.active_hart_cycles_q\[31\],48.77µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[6\]\[18\],48.77µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[459\]\[0\],48.77µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[15\]\[2\],48.77µm
_07582_,48.72µm
_08263_,48.72µm
_13171_,48.72µm
_14094_,48.72µm
_14100_,48.72µm
_20901_,48.72µm
_21225_,48.72µm
_21586_,48.72µm
_24311_,48.72µm
_25129_,48.72µm
_25262_,48.72µm
_25955_,48.72µm
_26810_,48.72µm
_27805_,48.72µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[571\]\[1\],48.72µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.reg2hw\[111\],48.72µm
status_o[1],48.58µm
_14393_,48.51µm
_24596_,48.44µm
_14492_,48.41µm
_13904_,48.36µm
_05478_,48.31µm
_06182_,48.31µm
_06548_,48.31µm
_09213_,48.31µm
_16183_,48.31µm
_17055_,48.31µm
_17335_,48.31µm
_17737_,48.31µm
_25923_,48.31µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[47\],48.31µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.rd_addr\[22\],48.31µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[480\]\[0\],48.31µm
_09373_,48.26µm
_09683_,48.26µm
_12223_,48.26µm
_12697_,48.26µm
_16480_,48.26µm
_17857_,48.26µm
_23374_,48.26µm
