net,length_um
net1504,318.84µm
clknet_4_13_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,318.74µm
_10736_,318.69µm
i_core_v_mini_mcu.core_data_req\[29\],318.69µm
_14214_,318.68µm
net857,318.38µm
net1639,318.38µm
net1786,318.23µm
_10882_,317.77µm
_12807_,317.72µm
_23467_,317.72µm
_06154_,317.46µm
clknet_4_7_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,317.31µm
net971,317.26µm
_12831_,317.16µm
exit_value_int\[0\],317.16µm
net1669,317.16µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.cfgreg_do\[31\],317.01µm
_05628_,316.94µm
net856,316.75µm
_22134_,316.65µm
net71,316.5µm
net468,316.5µm
net373,316.48µm
net407,316.45µm
clknet_4_15_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,316.29µm
_19459_,316.14µm
net1651,316.14µm
_08406_,316.04µm
net210,315.72µm
_15761_,315.6µm
net142,315.58µm
_14569_,315.55µm
net1642,315.53µm
_16323_,315.48µm
_20695_,315.22µm
_09381_,315.12µm
_09613_,315.07µm
_18994_,315.07µm
_23478_,314.97µm
_06677_,314.92µm
net323,314.87µm
net364,314.87µm
_14129_,314.54µm
net965,314.51µm
_24525_,314.41µm
net1350,314.36µm
_17101_,314.31µm
net314,314.26µm
_17246_,313.72µm
_25776_,313.29µm
_17162_,313.14µm
net275,313.09µm
_25025_,313.03µm
_14098_,312.78µm
_12577_,312.73µm
i_core_v_mini_mcu.core_data_req\[26\],312.73µm
_14184_,312.52µm
_14291_,312.37µm
_14321_,312.22µm
_26570_,312.22µm
net1359,312.17µm
_12486_,311.92µm
_20837_,311.76µm
_14398_,311.61µm
_17520_,311.56µm
clknet_4_6_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,311.2µm
net1517,311.15µm
_15793_,311µm
_22793_,311µm
net1831,310.95µm
net1663,310.74µm
_16523_,310.59µm
net1496,310.59µm
_18338_,310.57µm
_17096_,310.55µm
_12641_,310.47µm
_15790_,309.98µm
_12615_,309.88µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.active_hart_cycles_q\[0\],309.73µm
net348,309.73µm
net273,309.41µm
_10552_,309.37µm
net243,309.27µm
net1731,309.24µm
_07340_,309.01µm
net1734,308.99µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.rdata_o\[9\],308.76µm
net43,308.66µm
_10740_,308.3µm
_20895_,308.3µm
_20906_,308.3µm
_17866_,308.25µm
_09602_,308.2µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.rdata_o\[15\],308.2µm
net1099,308.05µm
_24686_,307.89µm
_19437_,307.79µm
_24620_,307.74µm
_24732_,307.69µm
net676,307.69µm
net1759,307.43µm
net326,307.42µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.reg2hw\[13\],307.33µm
i_core_v_mini_mcu.peripheral_slave_resp\[0\],307.13µm
_16516_,307.11µm
_16553_,306.98µm
_16535_,306.41µm
_18071_,306.21µm
_15958_,306.11µm
net176,306.06µm
net1593,305.96µm
_24478_,305.8µm
_19449_,305.78µm
_25439_,305.6µm
_06488_,305.55µm
_19455_,305.55µm
_06570_,305.45µm
net885,305.3µm
net1780,304.91µm
_14684_,304.79µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.cfgreg_do\[9\],304.69µm
_26523_,304.58µm
_18361_,304.38µm
_16812_,304.28µm
net1638,304.28µm
_14106_,304.03µm
net966,303.97µm
net887,303.92µm
_10746_,303.82µm
net1595,303.77µm
net303,303.74µm
_11114_,303.72µm
net788,303.62µm
_05708_,303.6µm
_05641_,303.36µm
_15287_,303.36µm
net977,303.36µm
_18396_,303.21µm
_10628_,303.06µm
_15727_,302.8µm
_14348_,302.76µm
net1545,302.5µm
_06442_,302.24µm
net462,302.18µm
_09235_,302.16µm
_14947_,302.14µm
_18001_,302.09µm
net1779,302.09µm
net1671,302.04µm
_12632_,301.94µm
_06470_,301.88µm
_12792_,301.71µm
_27655_,301.68µm
_14175_,301.58µm
net539,300.92µm
net327,300.87µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.rdata_o\[13\],300.82µm
_17110_,300.52µm
_19417_,300.46µm
clknet_5_20__leaf_clk_i_regs,300.46µm
net1632,300.46µm
net322,300.41µm
i_core_v_mini_mcu.core_data_req\[0\],299.9µm
_14330_,299.85µm
_12507_,299.75µm
i_core_v_mini_mcu.core_data_req\[10\],299.75µm
_22963_,299.7µm
_17143_,299.29µm
net398,299.24µm
_20957_,298.88µm
_14371_,298.78µm
_12510_,298.58µm
_17688_,298.58µm
net330,298.53µm
_14131_,298.5µm
_14110_,298.32µm
_12427_,298.25µm
_05757_,298.22µm
_10841_,298.17µm
_25169_,298.07µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.cfgreg_do\[11\],298.07µm
net272,298.02µm
_07039_,297.71µm
_15216_,297.61µm
_15688_,297.44µm
_07146_,297.25µm
_15997_,297.1µm
_14307_,297.05µm
_10849_,296.9µm
net33,296.86µm
net1699,296.49µm
_24712_,296.44µm
_14950_,296.23µm
net890,296.13µm
_07440_,296.06µm
_18984_,296.03µm
_06936_,295.98µm
_07273_,295.52µm
net1769,295.42µm
i_core_v_mini_mcu.core_data_req\[1\],295.32µm
_22977_,295.22µm
_14635_,295.01µm
_15689_,294.88µm
_23024_,294.71µm
_10897_,294.57µm
_06793_,294.35µm
_07518_,294.3µm
_12751_,294.1µm
_06908_,294.04µm
_10978_,294µm
_07545_,293.81µm
_08789_,293.79µm
_24394_,293.77µm
_12565_,293.76µm
net1696,293.74µm
net1664,293.69µm
_11486_,293.64µm
_14413_,293.64µm
_14585_,293.64µm
net1665,293.59µm
_12660_,293.54µm
_05685_,293.44µm
i_core_v_mini_mcu.core_data_req\[5\],293.44µm
_24461_,293.23µm
_25365_,293.08µm
i_core_v_mini_mcu.core_data_req\[28\],293.03µm
_27996_,292.93µm
net1680,292.89µm
_07603_,292.72µm
net1534,292.47µm
_24511_,292.42µm
net35,292.42µm
_17696_,292.24µm
_23426_,292.21µm
_10848_,292.19µm
net1653,292.11µm
_18971_,292.06µm
_17428_,292.01µm
clknet_4_4_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,291.91µm
_12674_,291.86µm
net51,291.4µm
net533,291.39µm
_10800_,291.35µm
_22985_,291.35µm
net1466,291.35µm
_26036_,291.14µm
_21901_,291.04µm
_17670_,290.94µm
_20988_,290.93µm
net438,290.74µm
i_core_v_mini_mcu.peripheral_slave_resp\[31\],290.56µm
net1516,290.53µm
_22677_,290.38µm
_12643_,290.33µm
net1360,290.23µm
net335,290.18µm
_10955_,290.06µm
net1637,289.87µm
_19514_,289.62µm
_11112_,289.57µm
_26206_,289.26µm
net1344,289.26µm
_25198_,289.21µm
_17179_,289.11µm
i_core_v_mini_mcu.peripheral_slave_resp\[28\],288.83µm
_21144_,288.76µm
_16228_,288.7µm
_17606_,288.68µm
_18404_,288.5µm
_24493_,288.34µm
_10735_,288.15µm
_21910_,288.14µm
net32,288.04µm
_10692_,287.94µm
_20240_,287.94µm
i_core_v_mini_mcu.core_data_req\[11\],287.94µm
i_core_v_mini_mcu.peripheral_slave_resp\[22\],287.92µm
_06011_,287.89µm
_06935_,287.71µm
_07041_,287.63µm
_15284_,287.63µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.rdata_o\[12\],287.58µm
_14173_,287.48µm
net340,287.38µm
_12420_,287.37µm
net1576,286.97µm
_10675_,286.92µm
_08005_,286.82µm
net795,286.79µm
_18986_,286.62µm
_14574_,286.46µm
i_core_v_mini_mcu.peripheral_slave_resp\[23\],286.43µm
_12856_,286.41µm
_14983_,286.41µm
net1526,286.41µm
clknet_4_10_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,286.26µm
net1495,286.23µm
_15693_,286.02µm
_23069_,286µm
_20278_,285.9µm
_06372_,285.8µm
_10448_,285.7µm
_14813_,285.29µm
net1370,285.24µm
net1683,285.19µm
_10840_,285.04µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.cfgreg_do\[22\],285.03µm
_12418_,284.82µm
clknet_5_30__leaf_clk_i_regs,284.63µm
net1656,284.56µm
_25780_,284.37µm
_21778_,284.27µm
net1652,284.12µm
_17249_,284.02µm
_21994_,284µm
_11018_,283.77µm
_23977_,283.76µm
_10504_,283.71µm
net333,283.41µm
_09333_,283.08µm
_25683_,283.05µm
_23921_,282.74µm
_25362_,282.69µm
_15774_,282.64µm
_12602_,282.49µm
_10694_,282.39µm
_09210_,282.34µm
i_core_v_mini_mcu.core_data_req\[12\],282.21µm
i_core_v_mini_mcu.peripheral_slave_resp\[30\],282.12µm
_15692_,282.08µm
_15992_,281.92µm
_10679_,281.78µm
_06999_,281.42µm
net104,281.37µm
_08999_,281.32µm
_14038_,281.32µm
_22057_,281.32µm
_11026_,281.22µm
net425,280.91µm
_23489_,280.81µm
_06177_,280.76µm
net1618,280.76µm
_10732_,280.48µm
_07302_,280.45µm
_20769_,280.35µm
_27850_,280.3µm
_05717_,280.25µm
clknet_4_11_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,280.25µm
_16423_,280.17µm
_10793_,280.15µm
_20995_,280.15µm
net278,280.15µm
_15247_,280.1µm
_15153_,279.79µm
_18974_,279.79µm
net1195,279.64µm
_20641_,279.62µm
_23001_,279.49µm
_22946_,279.18µm
_22993_,279.08µm
_10945_,278.98µm
_18406_,278.98µm
_16426_,278.82µm
_12555_,278.71µm
_18173_,278.67µm
_24976_,278.57µm
net34,278.52µm
net304,278.42µm
net427,278.37µm
_10698_,278.26µm
_16879_,278.06µm
_18976_,278.01µm
_12638_,277.96µm
_14678_,277.96µm
net267,277.96µm
_06930_,277.91µm
_16393_,277.5µm
net1464,277.45µm
_14980_,277.09µm
net489,277.05µm
_26361_,277.04µm
_06454_,276.94µm
_25470_,276.94µm
_14682_,276.89µm
net305,276.89µm
net1775,276.74µm
_14583_,276.48µm
net581,276.4µm
_23892_,276.28µm
net307,276.28µm
_06481_,276.23µm
_23016_,276.23µm
_18349_,276.08µm
i_core_v_mini_mcu.core_data_req\[14\],276µm
clknet_4_14_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,275.82µm
_06001_,275.67µm
_14102_,275.49µm
_26293_,275.36µm
_16561_,275.31µm
net265,275.21µm
net980,275.17µm
_18999_,275.16µm
net973,275.11µm
_07034_,274.89µm
_21900_,274.8µm
net1732,274.64µm
_24417_,274.6µm
_09743_,274.55µm
_25332_,274.5µm
net633,274.5µm
_06834_,274.09µm
_11190_,274.09µm
_11302_,274.09µm
_27980_,273.89µm
_11253_,273.69µm
net1364,273.68µm
_19945_,273.48µm
clknet_3_5__leaf_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,273.38µm
_10498_,273.17µm
_05513_,273.05µm
_14282_,272.98µm
_10932_,272.97µm
_19461_,272.97µm
_24483_,272.97µm
net1538,272.96µm
i_core_v_mini_mcu.core_data_req\[15\],272.92µm
_20027_,272.87µm
net1525,272.87µm
net242,272.46µm
_20442_,272.41µm
net1362,272.31µm
_17032_,271.95µm
_16199_,271.91µm
_14242_,271.85µm
net894,271.8µm
_26314_,271.54µm
_07935_,271.44µm
_22955_,271.35µm
_14270_,271.34µm
_16504_,271.31µm
_06120_,271.24µm
_07962_,271.19µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.periph_to_reg_i.r_rdata_d\[14\],271.19µm
_20305_,271.14µm
_24534_,271.14µm
net244,271.04µm
_21417_,270.83µm
_18981_,270.78µm
net1657,270.78µm
net1622,270.73µm
net1431,270.68µm
_14554_,270.63µm
_23275_,270.63µm
net1397,270.63µm
_12765_,270.24µm
_06985_,270.17µm
_10744_,270.17µm
_22835_,270.12µm
_08231_,270.11µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.periph_to_reg_i.r_rdata_d\[10\],270.07µm
net889,270.02µm
net331,269.66µm
net379,269.56µm
net1155,269.56µm
_11913_,269.51µm
_06176_,269.27µm
_08699_,269.15µm
_17212_,269.15µm
_11247_,269.1µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.arbiter.i_wb_cpu_ibus_adr\[1\],269.02µm
_09206_,269µm
net1394,268.95µm
_10917_,268.94µm
_06489_,268.9µm
_09676_,268.67µm
_22792_,268.64µm
_24501_,268.54µm
net634,268.51µm
clknet_5_17__leaf_clk_i_regs,268.44µm
net1372,268.34µm
_11301_,267.72µm
_07429_,267.52µm
_10856_,267.47µm
_14114_,267.47µm
_20178_,267.47µm
_11240_,267.42µm
_26161_,267.37µm
_26644_,267.37µm
_10707_,267.35µm
_05692_,267.32µm
_15989_,267.28µm
_14111_,267.17µm
_20686_,267.16µm
_14170_,266.9µm
net80,266.81µm
net1658,266.81µm
_18479_,266.71µm
_23352_,266.71µm
net49,266.66µm
_20819_,266.61µm
net1523,266.56µm
_07190_,266.48µm
_21615_,266.43µm
_14816_,266.35µm
_07690_,266.3µm
_06016_,266.2µm
_17610_,266.15µm
net448,266.1µm
net193,266.05µm
_14121_,265.88µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.o_rf_raddr\[0\],265.85µm
net1077,265.74µm
_25121_,265.59µm
net1633,265.59µm
net1508,265.41µm
_21525_,265.33µm
_20772_,265.18µm
_06472_,265.13µm
_25575_,265.13µm
_06301_,265.08µm
_10761_,265.08µm
_14133_,265.08µm
_21657_,265.08µm
net853,265.04µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.rdata_o\[10\],264.72µm
_14349_,264.61µm
_27732_,264.57µm
net1057,264.47µm
net1143,264.11µm
net183,264.01µm
net844,264.01µm
net338,263.96µm
_25349_,263.93µm
clknet_5_13__leaf_clk_i_regs,263.91µm
_21180_,263.88µm
_19363_,263.86µm
_28166_,263.4µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.intr_state_qs\[14\],263.4µm
_18866_,263.09µm
net842,262.99µm
_06593_,262.89µm
_10714_,262.89µm
net972,262.89µm
net245,262.79µm
_15955_,262.77µm
_19157_,262.48µm
net1776,262.45µm
net1188,262.43µm
i_core_v_mini_mcu.peripheral_slave_resp\[2\],262.41µm
clknet_4_15_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,262.38µm
_24432_,262.28µm
_14925_,262.23µm
net1634,262.23µm
net1521,261.92µm
net309,261.82µm
_19904_,261.77µm
net646,261.76µm
_08040_,261.72µm
_17650_,261.57µm
i_core_v_mini_mcu.peripheral_slave_resp\[1\],261.52µm
_12661_,261.47µm
_06779_,261.41µm
_16825_,261.41µm
_07438_,261.36µm
_05712_,261.3µm
_26221_,261.21µm
net166,261.21µm
_12593_,261.06µm
_20311_,261.01µm
i_core_v_mini_mcu.peripheral_slave_resp\[20\],261.01µm
_20860_,260.6µm
_22929_,260.5µm
_27651_,260.5µm
net402,260.45µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[20\],260.29µm
_26738_,260.24µm
clknet_3_4__leaf_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,260.2µm
_07540_,259.94µm
_10690_,259.94µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.periph_to_reg_i.r_rdata_d\[8\],259.84µm
i_core_v_mini_mcu.core_data_req\[31\],259.84µm
net1419,259.84µm
_22673_,259.78µm
_26563_,259.63µm
_17413_,259.58µm
_18751_,259.58µm
i_core_v_mini_mcu.ao_peripheral_slave_resp\[19\],259.43µm
i_core_v_mini_mcu.peripheral_slave_resp\[25\],259.3µm
net1519,259.08µm
_05552_,259.02µm
_24765_,259.02µm
_15015_,258.97µm
net260,258.92µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.periph_to_reg_i.r_rdata_d\[15\],258.72µm
_17484_,258.51µm
_14534_,258.46µm
_20945_,258.41µm
_15277_,258.36µm
net339,258.26µm
_06225_,258.21µm
net1421,258.21µm
net246,257.95µm
i_core_v_mini_mcu.ao_peripheral_slave_resp\[7\],257.9µm
_09031_,257.85µm
net1141,257.85µm
net1729,257.8µm
_16601_,257.75µm
i_core_v_mini_mcu.peripheral_slave_resp\[24\],257.42µm
_20707_,257.34µm
net1703,257.34µm
clknet_3_6__leaf_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,257.29µm
_06687_,257.24µm
net1392,257.24µm
net1659,257.14µm
net171,256.97µm
_10680_,256.79µm
_17183_,256.78µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.cfgreg_do\[18\],256.78µm
_23459_,256.73µm
net1654,256.73µm
_27970_,256.63µm
net1497,256.63µm
_09060_,256.58µm
_25204_,256.53µm
net1054,256.53µm
_16541_,256.17µm
_20650_,256.17µm
clknet_5_8__leaf_clk_i_regs,256.17µm
_22674_,256.07µm
delaynet_3_clk_i,256.02µm
net1650,255.97µm
_23364_,255.95µm
_21420_,255.76µm
net261,255.69µm
net1510,255.66µm
_11040_,255.56µm
_14588_,255.56µm
_23348_,255.36µm
net892,255.36µm
_24395_,255.15µm
_24668_,255.15µm
_16898_,255µm
_27764_,255µm
net308,255µm
_07786_,254.95µm
net639,254.53µm
_06425_,254.49µm
_12434_,254.44µm
_10726_,254.39µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.reg2hw\[14\],254.34µm
_16487_,254.06µm
_10130_,253.98µm
_21527_,253.98µm
_10614_,253.93µm
_16360_,253.93µm
_24391_,253.93µm
_18729_,253.88µm
i_core_v_mini_mcu.peripheral_slave_resp\[29\],253.88µm
_12467_,253.83µm
net1417,253.83µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.periph_to_reg_i.r_rdata_d\[12\],253.78µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[18\],253.73µm
net1570,253.57µm
_27647_,253.47µm
_24871_,253.42µm
net1551,253.32µm
i_core_v_mini_mcu.peripheral_slave_resp\[19\],253.27µm
_11950_,253.22µm
_16554_,253.08µm
i_core_v_mini_mcu.core_data_req\[16\],252.99µm
net923,252.96µm
_14611_,252.86µm
_16606_,252.66µm
_14538_,252.38µm
_25484_,252.35µm
_25360_,252.25µm
_23030_,252.1µm
i_core_v_mini_mcu.peripheral_slave_resp\[18\],251.84µm
_06445_,251.79µm
_07004_,251.74µm
_05737_,251.69µm
_10900_,251.69µm
_11087_,251.64µm
_22740_,251.64µm
net186,251.64µm
i_core_v_mini_mcu.peripheral_slave_resp\[27\],251.59µm
_24462_,251.54µm
_09057_,251.49µm
_26522_,251.49µm
net281,251.49µm
_26185_,251.08µm
i_core_v_mini_mcu.ao_peripheral_slave_resp\[31\],251.08µm
_08693_,251.03µm
net1063,251.03µm
_18973_,250.98µm
_28002_,250.98µm
i_core_v_mini_mcu.ao_peripheral_slave_resp\[29\],250.77µm
_20864_,250.67µm
_14362_,250.62µm
net1345,250.57µm
_14037_,250.47µm
net184,250.47µm
_06909_,250.31µm
_20100_,250.06µm
net1522,250.06µm
_20844_,250.01µm
_26587_,249.96µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.arbiter.i_wb_cpu_dbus_we,249.96µm
_09022_,249.91µm
net266,249.91µm
net1088,249.91µm
clknet_3_0__leaf_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,249.86µm
_10808_,249.85µm
_27993_,249.81µm
_17154_,249.76µm
net1660,249.59µm
_17178_,249.5µm
net968,249.5µm
_26529_,248.94µm
_06597_,248.89µm
_14174_,248.89µm
_27815_,248.84µm
clknet_5_2__leaf_clk_i_regs,248.84µm
net263,248.79µm
i_core_v_mini_mcu.ao_peripheral_slave_resp\[5\],248.39µm
_10929_,248.23µm
_18978_,248.18µm
_07068_,248.08µm
_22743_,248.07µm
_24523_,247.92µm
_24768_,247.92µm
_12714_,247.87µm
net1655,247.77µm
_09745_,247.72µm
_11276_,247.67µm
net258,247.67µm
i_core_v_mini_mcu.ao_peripheral_slave_resp\[30\],247.62µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.cfgreg_do\[21\],247.62µm
net1371,247.62µm
_14639_,247.58µm
_17552_,247.26µm
_10843_,247.06µm
_18983_,247.06µm
clknet_5_29__leaf_clk_i_regs,247.06µm
_07436_,246.96µm
_25529_,246.85µm
i_core_v_mini_mcu.peripheral_slave_resp\[17\],246.82µm
net1339,246.65µm
i_core_v_mini_mcu.peripheral_slave_resp\[21\],246.64µm
_10611_,246.6µm
_26511_,246.6µm
net179,246.6µm
_07339_,246.5µm
_24535_,246.44µm
_28008_,246.4µm
_21710_,246.26µm
_23893_,246.24µm
_05711_,246.19µm
_18035_,246.14µm
_14230_,246.09µm
net247,246.09µm
_14440_,245.99µm
i_core_v_mini_mcu.core_data_req\[23\],245.99µm
net1351,245.99µm
net342,245.88µm
_20039_,245.53µm
net1604,245.48µm
_12478_,245.33µm
net881,245.02µm
_12512_,244.92µm
net163,244.87µm
net241,244.87µm
_19441_,244.82µm
_27964_,244.82µm
i_core_v_mini_mcu.peripheral_slave_resp\[26\],244.82µm
net372,244.77µm
_20918_,244.74µm
_06804_,244.46µm
_16619_,244.46µm
_09231_,244.41µm
i_core_v_mini_mcu.core_data_req\[9\],244.36µm
net1413,244.31µm
_21402_,243.9µm
_14803_,243.85µm
_17217_,243.85µm
_20309_,243.85µm
_08697_,243.8µm
net1572,243.8µm
net1777,243.8µm
_18420_,243.79µm
net1550,243.75µm
_07501_,243.65µm
_12757_,243.63µm
_23283_,243.6µm
_14471_,243.56µm
_14642_,243.44µm
_16548_,243.41µm
_12513_,243.36µm
_16622_,243.29µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.rdata_o\[11\],243.24µm
net883,243.24µm
net1533,243.19µm
_12676_,243.14µm
_14199_,243.14µm
_27914_,243.09µm
_09018_,242.78µm
net59,242.78µm
_06978_,242.68µm
_07612_,242.58µm
_12609_,242.58µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.cfgreg_do\[8\],242.52µm
_16895_,242.22µm
_09215_,242.17µm
_10681_,242.17µm
_19986_,242.17µm
_24545_,242.12µm
_24556_,241.76µm
_15183_,241.71µm
net432,241.66µm
_08695_,241.61µm
_16522_,241.61µm
_18519_,241.61µm
_18564_,241.56µm
net317,241.56µm
clknet_5_16__leaf_clk_i_regs,241.56µm
_10708_,241.55µm
_27990_,241.36µm
i_core_v_mini_mcu.core_data_req\[20\],241.36µm
_16144_,241.1µm
_18074_,241.1µm
_26328_,241.1µm
net259,241.1µm
_09383_,241µm
_18425_,241µm
net255,241µm
net1506,240.95µm
_08636_,240.9µm
_27806_,240.9µm
_27977_,240.9µm
_07272_,240.89µm
_15678_,240.71µm
_16590_,240.69µm
_21701_,240.65µm
_23900_,240.59µm
_08702_,240.54µm
_14087_,240.54µm
_16341_,240.54µm
_07301_,240.49µm
_20758_,240.44µm
_07130_,240.39µm
_07227_,240.34µm
_17906_,240.34µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[12\],240.29µm
_14138_,240.2µm
i_core_v_mini_mcu.ao_peripheral_slave_resp\[2\],240.2µm
_08624_,240.12µm
_25079_,240.08µm
_21676_,240.03µm
_06426_,239.83µm
_10388_,239.83µm
_25550_,239.83µm
_14401_,239.78µm
_24846_,239.78µm
net1640,239.78µm
_25358_,239.73µm
net19,239.73µm
_20684_,239.52µm
_06742_,239.47µm
_21455_,239.47µm
_24886_,239.42µm
net878,239.42µm
_05727_,239.27µm
_20092_,239.24µm
_07071_,239.22µm
_07428_,239.22µm
_17416_,239.17µm
_26965_,239.17µm
_17137_,239.14µm
_08981_,239.01µm
_20166_,238.96µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.u_reg.u_reg_if.a_ack,238.96µm
_27948_,238.95µm
net1697,238.89µm
_09051_,238.76µm
net631,238.76µm
net884,238.76µm
_18444_,238.71µm
net1050,238.66µm
_06990_,238.3µm
_18606_,238.3µm
_07415_,238.25µm
_25770_,238.2µm
_27649_,238.2µm
_26628_,238.15µm
clknet_5_3__leaf_clk_i_regs,238.1µm
_11032_,238.05µm
_16584_,238.05µm
_23972_,237.89µm
_05490_,237.84µm
_26482_,237.84µm
_08803_,237.69µm
_24591_,237.64µm
net1402,237.6µm
_15960_,237.54µm
_26108_,237.54µm
_05966_,237.49µm
_23085_,237.33µm
_21885_,237.23µm
net911,237.23µm
net985,237.23µm
_06523_,237.18µm
_27643_,237.18µm
clknet_4_7_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,237.13µm
_24474_,237.03µm
_27767_,237.03µm
net381,237.03µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.reg2hw\[16\],236.98µm
_07160_,236.93µm
_22762_,236.72µm
_21685_,236.7µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.reg2hw\[15\],236.52µm
_07150_,236.47µm
clknet_5_19__leaf_clk_i_regs,236.47µm
net1549,236.47µm
net1552,236.47µm
_17903_,236.42µm
clknet_5_1__leaf_clk_i_regs,236.37µm
net1503,236.37µm
_10809_,236.33µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[22\],236.32µm
_22736_,236.11µm
_19050_,236.06µm
net1544,236.06µm
net1111,236.01µm
clknet_5_21__leaf_clk_i_regs,235.96µm
